time_s,manifest_id,frequency_Hz_DG1,frequency_Hz_DG2,frequency_Hz_DG3,frequency_Hz_DG4,frequency_error_Hz_DG1,frequency_error_Hz_DG2,frequency_error_Hz_DG3,frequency_error_Hz_DG4,ppc_boundary_Hz_DG1,ppc_boundary_Hz_DG2,ppc_boundary_Hz_DG3,ppc_boundary_Hz_DG4
6.755,f27c2278f5bdb77b,49.998023889901,49.9973795890794,49.9979764146829,49.9977334197375,-0.00197611009901522,-0.0026204109206418,-0.00202358531709024,-0.00226658026247861,0.02,0.02,0.02,0.02
6.76,f27c2278f5bdb77b,49.9980224737416,49.9973776244408,49.997975059683,49.9977319200246,-0.001977526258365,-0.00262237555918432,-0.00202494031699274,-0.00226807997535872,0.02,0.02,0.02,0.02
6.765,f27c2278f5bdb77b,49.9980210866284,49.9973756957207,49.9979737299723,49.9977304479069,-0.00197891337159462,-0.00262430427926574,-0.00202627002768452,-0.00226955209308244,0.02,0.02,0.02,0.02
6.77,f27c2278f5bdb77b,49.9980197284231,49.9973738027534,49.9979724254256,49.9977290032521,-0.00198027157693303,-0.00262619724662017,-0.00202757457444136,-0.00227099674786757,0.02,0.02,0.02,0.02
6.775,f27c2278f5bdb77b,49.9980183989887,49.9973719453745,49.9979711459186,49.9977275859293,-0.00198160101129474,-0.00262805462545401,-0.00202885408137377,-0.00227241407070267,0.02,0.02,0.02,0.02
6.78,f27c2278f5bdb77b,49.9980170981897,49.9973701234216,49.9979698913286,49.9977261958087,-0.00198290181033656,-0.00262987657842473,-0.00203010867142694,-0.00227380419132572,0.02,0.02,0.02,0.02
6.785,f27c2278f5bdb77b,49.9980158258916,49.9973683367333,49.9979686615336,49.9977248327617,-0.00198417410843632,-0.00263166326671183,-0.00203133846640924,-0.00227516723829524,0.02,0.02,0.02,0.02
6.79,f27c2278f5bdb77b,49.9980145819613,49.99736658515,49.997967456413,49.9977234966611,-0.00198541803873553,-0.00263341484996715,-0.00203254358700633,-0.00227650333894047,0.02,0.02,0.02,0.02
6.795,f27c2278f5bdb77b,49.9980133662669,49.9973648685136,49.9979662758472,49.9977221873806,-0.00198663373313934,-0.00263513148640016,-0.00203372415278125,-0.00227781261940407,0.02,0.02,0.02,0.02
6.8,f27c2278f5bdb77b,49.9980121786777,49.9973631866673,49.9979651197178,49.9977209047953,-0.00198782132233077,-0.00263681333274235,-0.00203488028219567,-0.00227909520467051,0.02,0.02,0.02,0.02
6.805,f27c2278f5bdb77b,49.9980110190642,49.9973615394557,49.9979639879074,49.9977196487814,-0.00198898093579203,-0.00263846054428285,-0.00203601209262416,-0.00228035121855186,0.02,0.02,0.02,0.02
6.81,f27c2278f5bdb77b,49.9980098872982,49.9973599267251,49.9979628802996,49.9977184192163,-0.00199011270179739,-0.00264007327489679,-0.00203711970035414,-0.00228158078371621,0.02,0.02,0.02,0.02
6.815,f27c2278f5bdb77b,49.9980087832526,49.997358348323,49.9979617967794,49.9977172159783,-0.00199121674744163,-0.00264165167703823,-0.00203820322060011,-0.00228278402169479,0.02,0.02,0.02,0.02
6.82,f27c2278f5bdb77b,49.9980077068014,49.9973568040982,49.9979607372325,49.9977160389471,-0.00199229319864003,-0.00264319590175432,-0.00203926276754629,-0.00228396105290329,0.02,0.02,0.02,0.02
6.825,f27c2278f5bdb77b,49.9980066578199,49.9973552939013,49.9979597015457,49.9977148880033,-0.00199334218014258,-0.00264470609872802,-0.00204029845430398,-0.00228511199666315,0.02,0.02,0.02,0.02
6.83,f27c2278f5bdb77b,49.9980056361844,49.9973538175837,49.997958689607,49.9977137630288,-0.00199436381556239,-0.00264618241625669,-0.00204131039298261,-0.00228623697119446,0.02,0.02,0.02,0.02
6.835,f27c2278f5bdb77b,49.9980046417727,49.9973523749987,49.9979577013053,49.9977126639064,-0.00199535822734731,-0.002647625001309,-0.00204229869465422,-0.0022873360936444,0.02,0.02,0.02,0.02
6.84,f27c2278f5bdb77b,49.9980036744632,49.9973509660005,49.9979567365306,49.9977115905199,-0.0019963255368296,-0.00264903399948224,-0.00204326346939609,-0.00228840948010145,0.02,0.02,0.02,0.02
6.845,f27c2278f5bdb77b,49.9980027341358,49.9973495904449,49.9979557951737,49.9977105427544,-0.00199726586421178,-0.00265040955507345,-0.00204420482628365,-0.00228945724559537,0.02,0.02,0.02,0.02
6.85,f27c2278f5bdb77b,49.9980018206714,49.9973482481889,49.9979548771266,49.9977095204959,-0.00199817932858792,-0.00265175181105803,-0.00204512287341885,-0.00229047950413275,0.02,0.02,0.02,0.02
6.855,f27c2278f5bdb77b,49.9980009339521,49.9973469390909,49.9979539822821,49.9977085236313,-0.00199906604794364,-0.00265306090911821,-0.00204601771791602,-0.00229147636869698,0.02,0.02,0.02,0.02
6.86,f27c2278f5bdb77b,49.9980000738608,49.9973456630104,49.997953110534,49.9977075520487,-0.00199992613917743,-0.00265433698964301,-0.00204688946595866,-0.00229244795125538,0.02,0.02,0.02,0.02
6.865,f27c2278f5bdb77b,49.9979992402819,49.9973444198082,49.9979522617773,49.9977066056372,-0.00200075971811486,-0.00265558019175671,-0.00204773822274262,-0.00229339436278053,0.02,0.02,0.02,0.02
6.87,f27c2278f5bdb77b,49.9979984331005,49.9973432093467,49.9979514359074,49.9977056842867,-0.00200156689949438,-0.00265679065333302,-0.00204856409256848,-0.00229431571327154,0.02,0.02,0.02,0.02
6.875,f27c2278f5bdb77b,49.997997652203,49.997342031489,49.9979506328212,49.9977047878883,-0.00200234779701702,-0.0026579685110022,-0.00204936717877757,-0.00229521211173989,0.02,0.02,0.02,0.02
6.88,f27c2278f5bdb77b,49.9979968974767,49.9973408860998,49.9979498524162,49.9977039163338,-0.00200310252331803,-0.00265911390016527,-0.00205014758380173,-0.0022960836662449,0.02,0.02,0.02,0.02
6.885,f27c2278f5bdb77b,49.99799616881,49.997339773045,49.9979490945908,49.9977030695161,-0.00200383119000236,-0.00266022695499402,-0.00205090540918462,-0.00229693048388668,0.02,0.02,0.02,0.02
6.89,f27c2278f5bdb77b,49.9979954660923,49.9973386921915,49.9979483592445,49.9977022473292,-0.00200453390766597,-0.00266130780849494,-0.0020516407555391,-0.00229775267083454,0.02,0.02,0.02,0.02
6.895,f27c2278f5bdb77b,49.9979947892141,49.9973376434075,49.9979476462774,49.9977014496677,-0.00200521078587457,-0.0026623565924524,-0.00205235372262536,-0.00229855033231985,0.02,0.02,0.02,0.02
6.9,f27c2278f5bdb77b,49.9979941380668,49.9973366265625,49.9979469555907,49.9977006764273,-0.00200586193319907,-0.00266337343749257,-0.00205304440930121,-0.00229932357265739,0.02,0.02,0.02,0.02
6.905,f27c2278f5bdb77b,49.9979935125428,49.9973356415269,49.9979462870864,49.9976999275047,-0.00200648745722987,-0.00266435847309765,-0.00205371291356471,-0.00230007249525244,0.02,0.02,0.02,0.02
6.91,f27c2278f5bdb77b,49.9979929125354,49.9973346881724,49.9979456406674,49.9976992027974,-0.002007087464591,-0.00266531182758456,-0.00205435933255416,-0.00230079720260079,0.02,0.02,0.02,0.02
6.915,f27c2278f5bdb77b,49.9979923379391,49.9973337663718,49.9979450162374,49.9976985022037,-0.00200766206094016,-0.00266623362815466,-0.0020549837625552,-0.00230149779629585,0.02,0.02,0.02,0.02
6.92,f27c2278f5bdb77b,49.997991788649,49.9973328759991,49.997944413701,49.9976978256229,-0.00200821135097584,-0.00266712400087954,-0.00205558629900082,-0.00230217437707125,0.02,0.02,0.02,0.02
6.925,f27c2278f5bdb77b,49.9979912645615,49.9973320169292,49.9979438329635,49.9976971729553,-0.00200873543849411,-0.00266798307075078,-0.00205616703650691,-0.00230282704474405,0.02,0.02,0.02,0.02
6.93,f27c2278f5bdb77b,49.9979907655737,49.9973311890384,49.9979432739311,49.9976965441017,-0.00200923442633894,-0.0026688109616444,-0.00205672606885798,-0.00230345589829994,0.02,0.02,0.02,0.02
6.935,f27c2278f5bdb77b,49.9979902915835,49.9973303922036,49.997942736511,49.9976959389642,-0.00200970841647319,-0.00266960779639192,-0.00205726348900725,-0.00230406103582936,0.02,0.02,0.02,0.02
6.94,f27c2278f5bdb77b,49.99798984249,49.9973296263033,49.9979422206109,49.9976953574454,-0.00201015750995026,-0.00267037369674483,-0.00205777938911211,-0.0023046425545914,0.02,0.02,0.02,0.02
6.945,f27c2278f5bdb77b,49.997989418193,49.9973288912166,49.9979417261395,49.997694799449,-0.00201058180695668,-0.00267110878341015,-0.00205827386051993,-0.00230520055097116,0.02,0.02,0.02,0.02
6.95,f27c2278f5bdb77b,49.9979890185932,49.9973281868239,49.9979412530062,49.9976942648795,-0.002010981406805,-0.00267181317605747,-0.00205874699378938,-0.00230573512053667,0.02,0.02,0.02,0.02
6.955,f27c2278f5bdb77b,49.9979886435921,49.9973275130066,49.9979408011213,49.997693753642,-0.00201135640794803,-0.00267248699335454,-0.00205919887869044,-0.00230624635801746,0.02,0.02,0.02,0.02
6.96,f27c2278f5bdb77b,49.997988293092,49.9973268696471,49.9979403703958,49.9976932656427,-0.00201170690799302,-0.00267313035293881,-0.00205962960421147,-0.00230673435731177,0.02,0.02,0.02,0.02
6.965,f27c2278f5bdb77b,49.9979879669963,49.9973262566285,49.9979399607414,49.9976928007885,-0.0020120330037301,-0.00267374337146009,-0.00206003925857345,-0.00230719921149358,0.02,0.02,0.02,0.02
6.97,f27c2278f5bdb77b,49.9979876652089,49.9973256738354,49.9979395720708,49.9976923589871,-0.00201233479111096,-0.00267432616459473,-0.00206042792924421,-0.0023076410128553,0.02,0.02,0.02,0.02
6.975,f27c2278f5bdb77b,49.9979873876347,49.997325121153,49.9979392042971,49.9976919401471,-0.00201261236529149,-0.00267487884702433,-0.00206079570291706,-0.00230805985287219,0.02,0.02,0.02,0.02
6.98,f27c2278f5bdb77b,49.9979871341794,49.9973245984675,49.9979388573344,49.9976915441778,-0.00201286582060334,-0.00267540153248547,-0.00206114266555346,-0.00230845582221662,0.02,0.02,0.02,0.02
6.985,f27c2278f5bdb77b,49.9979869047494,49.9973241056662,49.9979385310976,49.9976911709892,-0.00201309525061077,-0.00267589433376969,-0.00206146890239012,-0.00230882901079354,0.02,0.02,0.02,0.02
6.99,f27c2278f5bdb77b,49.9979866992519,49.9973236426373,49.9979382255021,49.9976908204923,-0.00201330074807515,-0.00267635736271643,-0.00206177449790346,-0.00230917950774057,0.02,0.02,0.02,0.02
6.995,f27c2278f5bdb77b,49.997986517595,49.9973232092698,49.9979379404641,49.9976904925986,-0.00201348240499755,-0.00267679073024141,-0.00206205953586647,-0.00230950740141367,0.02,0.02,0.02,0.02
7,f27c2278f5bdb77b,49.9979863596874,49.9973228054536,49.9979376759007,49.9976901872206,-0.00201364031260454,-0.00267719454635085,-0.0020623240993487,-0.00230981277942988,0.02,0.02,0.02,0.02
7.005,f27c2278f5bdb77b,49.9979862254386,49.9973224310799,49.9979374317293,49.9976899042713,-0.00201377456135532,-0.00267756892014148,-0.00206256827070916,-0.00231009572865304,0.02,0.02,0.02,0.02
7.01,f27c2278f5bdb77b,49.997986114759,49.9973220860402,49.9979372078684,49.9976896436648,-0.00201388524095591,-0.00267791395979344,-0.00206279213159632,-0.00231035633521515,0.02,0.02,0.02,0.02
7.015,f27c2278f5bdb77b,49.9979860275596,49.9973217702274,49.997937004237,49.9976894053155,-0.00201397244038759,-0.00267822977262,-0.00206299576299784,-0.00231059468452344,0.02,0.02,0.02,0.02
7.02,f27c2278f5bdb77b,49.9979859637521,49.9973214835349,49.9979368207548,49.9976891891387,-0.00201403624785712,-0.00267851646505335,-0.00206317924520505,-0.0023108108612746,0.02,0.02,0.02,0.02
7.025,f27c2278f5bdb77b,49.9979859232491,49.9973212258574,49.9979366573422,49.9976889950505,-0.00201407675085363,-0.00267877414264461,-0.00206334265784136,-0.0023110049494619,0.02,0.02,0.02,0.02
7.03,f27c2278f5bdb77b,49.9979859059639,49.9973209970899,49.9979365139201,49.9976888229676,-0.0020140940361415,-0.00267900291008516,-0.0020634860798836,-0.00231117703236805,0.02,0.02,0.02,0.02
7.035,f27c2278f5bdb77b,49.9979859118102,49.9973207971288,49.9979363904104,49.9976886728074,-0.00201408818975324,-0.00267920287122081,-0.0020636095896478,-0.00231132719262206,0.02,0.02,0.02,0.02
7.04,f27c2278f5bdb77b,49.997985940703,49.9973206258709,49.9979362867352,49.9976885444879,-0.00201405929699661,-0.00267937412905184,-0.00206371326479626,-0.00231145551214951,0.02,0.02,0.02,0.02
7.045,f27c2278f5bdb77b,49.9979859925575,49.9973204832143,49.9979362028176,49.9976884379278,-0.00201400744248303,-0.00267951678574718,-0.00206379718236605,-0.00231156207223648,0.02,0.02,0.02,0.02
7.05,f27c2278f5bdb77b,49.9979860672899,49.9973203690574,49.9979361385812,49.9976883530465,-0.0020139327101063,-0.00267963094263735,-0.0020638614187618,-0.00231164695350117,0.02,0.02,0.02,0.02
7.055,f27c2278f5bdb77b,49.9979861648169,49.9973202832998,49.9979360939502,49.9976882897641,-0.00201383518306386,-0.00267971670024991,-0.00206390604977713,-0.00231171023590804,0.02,0.02,0.02,0.02
7.06,f27c2278f5bdb77b,49.9979862850561,49.9973202258417,49.9979360688494,49.9976882480012,-0.00201371494385683,-0.00267977415829534,-0.00206393115058034,-0.00231175199881051,0.02,0.02,0.02,0.02
7.065,f27c2278f5bdb77b,49.9979864279257,49.9973201965843,49.9979360632043,49.9976882276791,-0.00201357207429709,-0.0026798034156883,-0.0020639367957358,-0.00231177232090829,0.02,0.02,0.02,0.02
7.07,f27c2278f5bdb77b,49.9979865933445,49.9973201954294,49.9979360769408,49.9976882287197,-0.00201340665552152,-0.00267980457055472,-0.0020639230592181,-0.00231177128030424,0.02,0.02,0.02,0.02
7.075,f27c2278f5bdb77b,49.997986781232,49.9973202222798,49.9979361099856,49.9976882510455,-0.00201321876798488,-0.00267977772023187,-0.0020638900144121,-0.00231174895446173,0.02,0.02,0.02,0.02
7.08,f27c2278f5bdb77b,49.9979869915085,49.9973202770387,49.9979361622659,49.9976882945797,-0.00201300849148822,-0.0026797229612896,-0.00206383773410579,-0.0023117054202757,0.02,0.02,0.02,0.02
7.085,f27c2278f5bdb77b,49.9979872240948,49.9973203596105,49.9979362337095,49.997688359246,-0.00201277590516469,-0.0026796403895375,-0.00206376629052585,-0.00231164075400159,0.02,0.02,0.02,0.02
7.09,f27c2278f5bdb77b,49.9979874789125,49.9973204699,49.9979363242447,49.9976884449687,-0.00201252108750083,-0.00267953010002486,-0.00206367575530919,-0.00231155503133351,0.02,0.02,0.02,0.02
7.095,f27c2278f5bdb77b,49.9979877558837,49.9973206078129,49.9979364338005,49.9976885516726,-0.00201224411634371,-0.00267939218706914,-0.00206356619953851,-0.00231144832737584,0.02,0.02,0.02,0.02
7.1,f27c2278f5bdb77b,49.9979880549311,49.9973207732558,49.9979365623063,49.9976886792834,-0.00201194506890801,-0.0026792267442346,-0.00206343769374229,-0.00231132071663609,0.02,0.02,0.02,0.02
7.105,f27c2278f5bdb77b,49.9979883759782,49.9973209661356,49.9979367096921,49.9976888277269,-0.00201162402179023,-0.00267903386438206,-0.00206329030788055,-0.00231117227306044,0.02,0.02,0.02,0.02
7.11,f27c2278f5bdb77b,49.997988718949,49.9973211863604,49.9979368758886,49.99768899693,-0.00201128105096871,-0.00267881363964051,-0.00206312411138754,-0.00231100307003373,0.02,0.02,0.02,0.02
7.115,f27c2278f5bdb77b,49.9979890837682,49.9973214338386,49.9979370608269,49.9976891868196,-0.00201091623181782,-0.00267856616143547,-0.00206293917312195,-0.00231081318035109,0.02,0.02,0.02,0.02
7.12,f27c2278f5bdb77b,49.9979894703609,49.9973217084795,49.9979372644386,49.9976893973237,-0.00201052963912218,-0.00267829152051036,-0.00206273556143799,-0.0023106026762747,0.02,0.02,0.02,0.02
7.125,f27c2278f5bdb77b,49.9979898786529,49.9973220101931,49.9979374866559,49.9976896283705,-0.00201012134709089,-0.00267798980689804,-0.00206251334414276,-0.00231037162949121,0.02,0.02,0.02,0.02
7.13,f27c2278f5bdb77b,49.9979903085707,49.99732233889,49.9979377274115,49.9976898798889,-0.00200969142934326,-0.00267766110997769,-0.00206227258850333,-0.00231012011114018,0.02,0.02,0.02,0.02
7.135,f27c2278f5bdb77b,49.997990760041,49.9973226944815,49.9979379866387,49.9976901518082,-0.00200923995895153,-0.00267730551846057,-0.00206201336128942,-0.00230984819181401,0.02,0.02,0.02,0.02
7.14,f27c2278f5bdb77b,49.9979912329916,49.9973230768796,49.9979382642713,49.9976904440584,-0.00200876700842656,-0.00267692312037582,-0.00206173572874491,-0.00230955594155802,0.02,0.02,0.02,0.02
7.145,f27c2278f5bdb77b,49.9979917273503,49.9973234859969,49.9979385602434,49.9976907565701,-0.00200827264972503,-0.0026765140031344,-0.0020614397565879,-0.0023092434298988,0.02,0.02,0.02,0.02
7.15,f27c2278f5bdb77b,49.9979922430457,49.9973239217465,49.99793887449,49.9976910892742,-0.00200775695429201,-0.00267607825348648,-0.00206112551003912,-0.00230891072579453,0.02,0.02,0.02,0.02
7.155,f27c2278f5bdb77b,49.997992780007,49.9973243840424,49.9979392069462,49.9976914421023,-0.00200721999301834,-0.00267561595756405,-0.0020607930538219,-0.0023085578976989,0.02,0.02,0.02,0.02
7.16,f27c2278f5bdb77b,49.9979933381637,49.9973248727991,49.9979395575478,49.9976918149865,-0.0020066618362975,-0.00267512720086671,-0.00206044245215509,-0.00230818501353269,0.02,0.02,0.02,0.02
7.165,f27c2278f5bdb77b,49.997993917446,49.9973253879317,49.9979399262312,49.9976922078593,-0.00200608255400425,-0.00267461206829012,-0.00206007376877437,-0.00230779214068377,0.02,0.02,0.02,0.02
7.17,f27c2278f5bdb77b,49.9979945177845,49.9973259293559,49.9979403129331,49.997692620654,-0.00200548221550889,-0.00267407064410463,-0.00205968706691095,-0.00230737934604974,0.02,0.02,0.02,0.02
7.175,f27c2278f5bdb77b,49.9979951391103,49.997326496988,49.9979407175907,49.997693053304,-0.00200486088967722,-0.00267350301201219,-0.00205928240933417,-0.0023069466960024,0.02,0.02,0.02,0.02
7.18,f27c2278f5bdb77b,49.9979957813551,49.9973270907449,49.9979411401417,49.9976935057436,-0.00200421864490608,-0.00267290925510366,-0.0020588598583231,-0.00230649425641616,0.02,0.02,0.02,0.02
7.185,f27c2278f5bdb77b,49.9979964444509,49.9973277105441,49.9979415805243,49.9976939779073,-0.00200355554908072,-0.00267228945588727,-0.00205841947570207,-0.00230602209265385,0.02,0.02,0.02,0.02
7.19,f27c2278f5bdb77b,49.9979971283304,49.9973283563037,49.9979420386772,49.9976944697304,-0.00200287166962454,-0.00267164369628858,-0.00205796132281932,-0.00230553026960223,0.02,0.02,0.02,0.02
7.195,f27c2278f5bdb77b,49.9979978329265,49.9973290279423,49.9979425145394,49.9976949811483,-0.00200216707348488,-0.00267097205768607,-0.00205748546056128,-0.002305018851672,0.02,0.02,0.02,0.02
7.2,f27c2278f5bdb77b,49.9979985581729,49.9973297253791,49.9979430080506,49.9976955120972,-0.00200144182712592,-0.00267027462086844,-0.00205699194937381,-0.00230448790276938,0.02,0.02,0.02,0.02
7.205,f27c2278f5bdb77b,49.9979993040035,49.9973304485339,49.9979435191507,49.9976960625136,-0.00200069599654995,-0.00266955146607017,-0.00205648084925514,-0.00230393748636004,0.02,0.02,0.02,0.02
7.21,f27c2278f5bdb77b,49.9980000703527,49.997331197327,49.9979440477803,49.9976966323346,-0.00199992964729745,-0.00266880267299285,-0.00205595221974875,-0.00230336766542649,0.02,0.02,0.02,0.02
7.215,f27c2278f5bdb77b,49.9980008571556,49.9973319716792,49.99794459388,49.9976972214975,-0.00199914284444702,-0.00266802832076962,-0.00205540611997179,-0.0023027785025036,0.02,0.02,0.02,0.02
7.22,f27c2278f5bdb77b,49.9980016643474,49.997332771512,49.9979451573914,49.9976978299403,-0.00199833565260832,-0.00266722848800072,-0.00205484260862931,-0.00230217005968569,0.02,0.02,0.02,0.02
7.225,f27c2278f5bdb77b,49.998002491864,49.9973335967472,49.997945738256,49.9976984576014,-0.00199750813595756,-0.00266640325275347,-0.00205426174397161,-0.00230154239861236,0.02,0.02,0.02,0.02
7.23,f27c2278f5bdb77b,49.9980033396418,49.9973344473074,49.9979463364161,49.9976991044195,-0.0019966603581949,-0.0026655526925552,-0.00205366358386527,-0.00230089558051105,0.02,0.02,0.02,0.02
7.235,f27c2278f5bdb77b,49.9980042076174,49.9973353231156,49.9979469518142,49.9976997703338,-0.00199579238258707,-0.00266467688441452,-0.00205304818575058,-0.00230022966617582,0.02,0.02,0.02,0.02
7.24,f27c2278f5bdb77b,49.9980050957281,49.9973362240952,49.9979475843934,49.997700455284,-0.00199490427193183,-0.00266377590482847,-0.00205241560664859,-0.00229954471597438,0.02,0.02,0.02,0.02
7.245,f27c2278f5bdb77b,49.9980060039114,49.9973371501702,49.9979482340968,49.9977011592101,-0.00199399608860062,-0.00266284982976117,-0.00205176590321798,-0.00229884078986942,0.02,0.02,0.02,0.02
7.25,f27c2278f5bdb77b,49.9980069321055,49.9973381012653,49.9979489008683,49.9977018820526,-0.00199306789451725,-0.00266189873467937,-0.0020510991316911,-0.00229811794743995,0.02,0.02,0.02,0.02
7.255,f27c2278f5bdb77b,49.9980078802488,49.9973390773055,49.9979495846521,49.9977026237522,-0.00199211975116498,-0.00266092269454532,-0.00205041534793082,-0.00229737624783866,0.02,0.02,0.02,0.02
7.26,f27c2278f5bdb77b,49.9980088482804,49.9973400782162,49.9979502853926,49.9977033842502,-0.00199115171959363,-0.0026599217838239,-0.00204971460740921,-0.00229661574984874,0.02,0.02,0.02,0.02
7.265,f27c2278f5bdb77b,49.9980098361396,49.9973411039235,49.9979510030348,49.9977041634881,-0.00199016386041961,-0.00265889607647551,-0.00204899696522887,-0.0022958365118555,0.02,0.02,0.02,0.02
7.27,f27c2278f5bdb77b,49.9980108437662,49.997342154354,49.9979517375239,49.9977049614081,-0.0019891562338259,-0.00265784564599159,-0.00204826247610868,-0.00229503859188185,0.02,0.02,0.02,0.02
7.275,f27c2278f5bdb77b,49.9980118711004,49.9973432294346,49.9979524888056,49.9977057779524,-0.00198812889959044,-0.00265677056537328,-0.00204751119440516,-0.00229422204755991,0.02,0.02,0.02,0.02
7.28,f27c2278f5bdb77b,49.9980129180829,49.9973443290929,49.9979532568259,49.9977066130638,-0.00198708191706487,-0.00265567090714569,-0.00204674317411957,-0.00229338693615233,0.02,0.02,0.02,0.02
7.285,f27c2278f5bdb77b,49.9980139846548,49.9973454532566,49.9979540415311,49.9977074666854,-0.00198601534518161,-0.00265454674337207,-0.00204595846886946,-0.00229253331458068,0.02,0.02,0.02,0.02
7.29,f27c2278f5bdb77b,49.9980150707575,49.9973466018544,49.9979548428681,49.9977083387606,-0.00198492924247518,-0.00265339814563958,-0.00204515713194553,-0.00229166123936864,0.02,0.02,0.02,0.02
7.295,f27c2278f5bdb77b,49.9980161763329,49.9973477748149,49.9979556607837,49.9977092292333,-0.00198382366709637,-0.002652225185102,-0.00204433921626901,-0.00229077076671302,0.02,0.02,0.02,0.02
7.3,f27c2278f5bdb77b,49.9980173013232,49.9973489720676,49.9979564952256,49.9977101380476,-0.00198269867677681,-0.00265102793244409,-0.00204350477441295,-0.00228986195243408,0.02,0.02,0.02,0.02
7.305,f27c2278f5bdb77b,49.9980184456711,49.9973501935421,49.9979573461414,49.997711065148,-0.0019815543288928,-0.00264980645792434,-0.00204265385861646,-0.00228893485201098,0.02,0.02,0.02,0.02
7.31,f27c2278f5bdb77b,49.9980196093196,49.9973514391687,49.9979582134792,49.9977120104794,-0.00198039068041567,-0.00264856083134646,-0.00204178652075626,-0.00228798952056763,0.02,0.02,0.02,0.02
7.315,f27c2278f5bdb77b,49.998020792212,49.9973527088779,49.9979590971876,49.9977129739871,-0.00197920778796856,-0.00264729112210915,-0.00204090281239644,-0.00228702601287978,0.02,0.02,0.02,0.02
7.32,f27c2278f5bdb77b,49.9980219942922,49.9973540026008,49.9979599972152,49.9977139556166,-0.00197800570780515,-0.0026459973991777,-0.00204000278475291,-0.00228604438338209,0.02,0.02,0.02,0.02
7.325,f27c2278f5bdb77b,49.9980232155042,49.9973553202689,49.9979609135113,49.9977149553138,-0.00197678449582384,-0.00264467973109817,-0.00203908648869344,-0.00228504468615398,0.02,0.02,0.02,0.02
7.33,f27c2278f5bdb77b,49.9980244557924,49.997356661814,49.9979618460252,49.9977159730251,-0.00197554420758195,-0.00264333818601159,-0.00203815397478735,-0.0022840269749409,0.02,0.02,0.02,0.02
7.335,f27c2278f5bdb77b,49.9980257151017,49.9973580271683,49.9979627947068,49.9977170086969,-0.00197428489830287,-0.00264197283166823,-0.00203720529324869,-0.00228299130314014,0.02,0.02,0.02,0.02
7.34,f27c2278f5bdb77b,49.9980269933771,49.9973594162646,49.997963759506,49.9977180622762,-0.00197300662285471,-0.00264058373541332,-0.00203624049397888,-0.00228193772382923,0.02,0.02,0.02,0.02
7.345,f27c2278f5bdb77b,49.9980282905642,49.9973608290358,49.9979647403734,49.9977191337103,-0.00197170943581426,-0.0026391709642013,-0.0020352596265667,-0.00228086628972335,0.02,0.02,0.02,0.02
7.35,f27c2278f5bdb77b,49.9980296066086,49.9973622654154,49.9979657372597,49.9977202229468,-0.00197039339142435,-0.00263773458461714,-0.00203426274027407,-0.00227977705322502,0.02,0.02,0.02,0.02
7.355,f27c2278f5bdb77b,49.9980309414564,49.9973637253371,49.997966750116,49.9977213299336,-0.00196905854360807,-0.00263627466286209,-0.00203324988404319,-0.00227867006638149,0.02,0.02,0.02,0.02
7.36,f27c2278f5bdb77b,49.998032295054,49.9973652087352,49.9979677788935,49.9977224546191,-0.00196770494599718,-0.00263479126476085,-0.00203222110651069,-0.0022775453809416,0.02,0.02,0.02,0.02
7.365,f27c2278f5bdb77b,49.9980336673481,49.9973667155442,49.997968823544,49.9977235969517,-0.00196633265191792,-0.00263328445578281,-0.0020311764560077,-0.0022764030482989,0.02,0.02,0.02,0.02
7.37,f27c2278f5bdb77b,49.9980350582856,49.997368245699,49.9979698840194,49.9977247568805,-0.0019649417144052,-0.00263175430103502,-0.0020301159805598,-0.00227524311954141,0.02,0.02,0.02,0.02
7.375,f27c2278f5bdb77b,49.9980364678138,49.9973697991347,49.9979709602721,49.9977259343546,-0.00196353218619549,-0.00263020086526922,-0.00202903972787993,-0.00227406564543742,0.02,0.02,0.02,0.02
7.38,f27c2278f5bdb77b,49.9980378958803,49.9973713757871,49.9979720522546,49.9977271293236,-0.00196210411974107,-0.0026286242128819,-0.00202794774539683,-0.00227287067644255,0.02,0.02,0.02,0.02
7.385,f27c2278f5bdb77b,49.9980393424328,49.9973729755921,49.9979731599198,49.9977283417373,-0.00196065756720998,-0.00262702440794271,-0.00202684008024079,-0.00227165826268561,0.02,0.02,0.02,0.02
7.39,f27c2278f5bdb77b,49.9980408074195,49.9973745984859,49.9979742832207,49.997729571546,-0.00195919258048605,-0.0026254015141447,-0.00202571677925789,-0.00227042845401115,0.02,0.02,0.02,0.02
7.395,f27c2278f5bdb77b,49.9980422907888,49.9973762444051,49.997975422111,49.9977308187,-0.001957709211176,-0.00262375559488248,-0.0020245778890029,-0.00226918129995823,0.02,0.02,0.02,0.02
7.4,f27c2278f5bdb77b,49.9980437924894,49.9973779132868,49.9979765765442,49.9977320831502,-0.00195620751060233,-0.00262208671318831,-0.00202342345575346,-0.00226791684976746,0.02,0.02,0.02,0.02
7.405,f27c2278f5bdb77b,49.9980453124702,49.9973796050682,49.9979777464745,49.9977333648476,-0.00195468752982464,-0.00262039493176758,-0.002022253525503,-0.00226663515238812,0.02,0.02,0.02,0.02
7.41,f27c2278f5bdb77b,49.9980468506804,49.997381319687,49.997978931856,49.9977346637435,-0.00195314931961121,-0.00261868031301304,-0.00202106814398206,-0.00226533625649949,0.02,0.02,0.02,0.02
