time_s,V1,V2,V3,V4,Vdot1,Vdot2,Vdot3,Vdot4,omega1,omega2,omega3,omega4,delta1,delta2,delta3,delta4,pV1,pV2,pV3,pV4,qV1,qV2,qV3,qV4,pW1,pW2,pW3,pW4,qW1,qW2,qW3,qW4
8.74,0.999999988303884,0.999999995418377,1.00000000178515,0.999999999114425,-4.119948107041e-07,-4.4206302938788e-07,-4.76399130494994e-07,-4.58050802038442e-07,-2.0504822450616e-05,-3.02460646236208e-05,-2.54122649905205e-05,-2.86383531725431e-05,0.00715247411904971,0.00394281593746026,-0.00145401288306208,-0.00573708036737167,-0.00100405914177692,-0.00100497862050066,-0.00100378292706786,-0.00100179199308146,-0.00100405914177692,-0.00100497862050066,-0.00100378292706786,-0.00100179199308146,-0.000519836492416039,-0.000221674156501437,0.000179898166242666,0.000396009282006475,-0.000519836492416039,-0.000221674156501437,0.000179898166242666,0.000396009282006475
8.745,0.999999986057502,0.99999999301924,0.999999999216634,0.999999996635024,-4.84202333564435e-07,-5.1522756846944e-07,-5.48616725047708e-07,-5.31351169046247e-07,-2.0404639522569e-05,-3.01248281641161e-05,-2.53305149985348e-05,-2.8547131233811e-05,0.00715237184532554,0.00394266501014204,-0.0014541397400694,-0.00573722333114767,-0.00100441898360999,-0.00100537400065015,-0.00100422002267488,-0.00100220643836401,-0.00100441898360999,-0.00100537400065015,-0.00100422002267488,-0.00100220643836401,-0.00051984327889078,-0.000221665359510203,0.000179892637736804,0.000396009949214014,-0.00051984327889078,-0.000221665359510203,0.000179892637736804,0.000396009949214014
8.75,0.999999983486912,0.999999990291259,0.999999996324395,0.999999993826012,-5.41392102239777e-07,-5.73310455180523e-07,-6.05601336465853e-07,-5.89605096532811e-07,-2.03042907642463e-05,-3.00033851522343e-05,-2.52486276695603e-05,-2.84557536371557e-05,0.00715227007293087,0.00394251468952287,-0.00145426618798317,-0.00573736583842457,-0.00100486054868108,-0.00100585213088007,-0.00100473898373848,-0.00100270374291639,-0.00100486054868108,-0.00100585213088007,-0.00100473898373848,-0.00100270374291639,-0.000519850039569786,-0.000221656593374594,0.000179887140236275,0.000396010615457089,-0.000519850039569786,-0.000221656593374594,0.000179887140236275,0.000396010615457089
8.755,0.999999980671166,0.999999987313866,0.999999993188556,0.999999990766651,-5.82044612487339e-07,-6.14769070798311e-07,-6.45838572682139e-07,-6.31266298674748e-07,-2.02037768786244e-05,-2.98817364711967e-05,-2.51666035891459e-05,-2.83642210376488e-05,0.00715216880269311,0.0039423649766333,-0.00145439222611818,-0.00573750788842571,-0.00100536935775519,-0.00100639848417469,-0.0010053251038691,-0.00100326941720198,-0.00100536935775519,-0.00100639848417469,-0.0010053251038691,-0.00100326941720198,-0.000519856774440126,-0.000221647858149511,0.000179881673811666,0.000396011280756842,-0.000519856774440126,-0.000221647858149511,0.000179881673811666,0.000396011280756842
8.76,0.99999997769589,0.999999984173174,0.999999989895767,0.999999987542909,-6.05056995732682e-07,-6.38479443434968e-07,-6.68236177821075e-07,-6.55206313792967e-07,-2.01030985696195e-05,-2.97598830047175e-05,-2.50844433428381e-05,-2.82725340901273e-05,0.00715206803543612,0.00394221587249947,-0.00145451785379212,-0.0057376494803777,-0.00100592915694882,-0.0010069967337898,-0.00100596190414719,-0.00100388716898668,-0.00100592915694882,-0.0010069967337898,-0.00100596190414719,-0.00100388716898668,-0.000519863483499294,-0.000221639153894504,0.000179876238536574,0.000396011945141721,-0.000519863483499294,-0.000221639153894504,0.000179876238536574,0.000396011945141721
8.765,0.999999974651116,0.999999980959803,0.999999986537021,0.999999984245283,-6.09772784520458e-07,-6.43766574032737e-07,-6.72153547762545e-07,-6.60744933644183e-07,-2.00022565420418e-05,-2.96378256369832e-05,-2.50021475161984e-05,-2.81806934492293e-05,0.00715196777198028,0.00394206737814309,-0.00145464307032564,-0.00573779061351045,-0.00100652232614419,-0.00100762916330724,-0.00100663154740372,-0.00100453931247764,-0.00100652232614419,-0.00100762916330724,-0.00100663154740372,-0.00100453931247764,-0.000519870166754639,-0.000221630480673523,0.000179870834487398,0.000396012608647036,-0.000519870166754639,-0.000221630480673523,0.000179870834487398,0.000396012608647036
8.77,0.999999971629002,0.999999977766585,0.999999983205343,0.99999998096651,-5.9600037185434e-07,-6.30423395374535e-07,-6.57419800875465e-07,-6.47669284508454e-07,-1.9901251501534e-05,-2.95155652526242e-05,-2.49197166948248e-05,-2.80886997694408e-05,0.00715186801314239,0.00394191949458146,-0.00145476787504229,-0.00573793128705713,-0.00100713032391327,-0.0010082771137957,-0.00100731528884557,-0.00100520721470682,-0.00100713032391327,-0.0010082771137957,-0.00100731528884557,-0.00100520721470682,-0.000519876824222545,-0.000221621838554554,0.000179865461743064,0.000396013271314329,-0.000519876824222545,-0.000221621838554554,0.000179865461743064,0.000396013271314329
8.775,0.999999968721486,0.999999974686199,0.999999979993426,0.999999977799204,-5.64019677036888e-07,-5.98717863454332e-07,-6.24339926230589e-07,-6.16241056600275e-07,-1.98000841544959e-05,-2.93931027366805e-05,-2.48371514643791e-05,-2.79965537051531e-05,0.00715176875973577,0.00394177222282745,-0.00145489226726857,-0.00573807150025417,-0.00100773415763326,-0.00100892145673322,-0.00100799395152662,-0.00100587176773869,-0.00100773415763326,-0.00100892145673322,-0.00100799395152662,-0.00100587176773869,-0.000519883455927398,-0.00022161322760916,0.000179860120384661,0.000396013933190581,-0.000519883455927398,-0.00022161322760916,0.000179860120384661,0.000396013933190581
8.78,0.999999966017934,0.999999971808806,0.999999976991255,0.999999974833493,-5.14576790923708e-07,-5.49387942502874e-07,-5.73688795190991e-07,-5.67191639977957e-07,-1.96987552079974e-05,-2.92704389745623e-05,-2.47544524106178e-05,-2.79042559107299e-05,0.00715167001257018,0.0039416255638895,-0.0014550162463339,-0.0057382112523413,-0.00100831486690345,-0.00100954308073496,-0.00100864841466601,-0.00100651387483329,-0.00100831486690345,-0.00100954308073496,-0.00100864841466601,-0.00100651387483329,-0.000519890061900351,-0.000221604647911946,0.000179854810495011,0.000396014594327262,-0.000519890061900351,-0.000221604647911946,0.000179854810495011,0.000396014594327262
8.785,0.999999963602853,0.999999969219732,0.999999974283802,0.999999972154706,-4.48866694061418e-07,-4.83624567485001e-07,-5.06693145414334e-07,-5.01705247039779e-07,-1.95972653696808e-05,-2.91475748520068e-05,-2.46716201194265e-05,-2.78118070405815e-05,0.00715157177245185,0.00394147951877164,-0.00145513981157061,-0.00573835054256149,-0.00100885400800766,-0.00101012337972823,-0.0010092601023898,-0.00100711493819768,-0.00100885400800766,-0.00101012337972823,-0.0010092601023898,-0.00100711493819768,-0.000519896642177934,-0.000221596099539943,0.000179849532158187,0.00039601525477926,-0.000519896642177934,-0.000221596099539943,0.000179849532158187,0.00039601525477926
8.79,0.999999961553709,0.999999966997278,0.999999971948837,0.999999969841176,-3.68504443474187e-07,-4.03042972957132e-07,-4.25001952272385e-07,-4.21390406542586e-07,-1.94956153476561e-05,-2.90245112550311e-05,-2.45886551768565e-05,-2.77192077492447e-05,0.00715147404018346,0.00394133408847344,-0.001455262962314,-0.005738489370161,-0.00100933412699399,-0.00101064473009977,-0.00100981146040281,-0.00100765733585429,-0.00100933412699399,-0.00101064473009977,-0.00100981146040281,-0.00100765733585429,-0.000519903196800518,-0.000221587582571951,0.000179844285458984,0.000396015914603714,-0.000519903196800518,-0.000221587582571951,0.000179844285458984,0.000396015914603714
8.795,0.999999959938922,0.999999965210685,0.99999997005491,0.999999967962213,-2.75485520429504e-07,-3.09643075459788e-07,-3.30645900416901e-07,-3.28240512532165e-07,-1.93938058503912e-05,-2.89012490698831e-05,-2.45055581691634e-05,-2.76264586914662e-05,0.00715137681656416,0.00394118927399007,-0.00145538569790227,-0.00573862773438937,-0.00100973920929948,-0.0010110909445924,-0.00101028640836148,-0.00100812487542239,-0.00100973920929948,-0.0010110909445924,-0.00101028640836148,-0.00100812487542239,-0.000519909725810704,-0.000221579097087831,0.000179839070482356,0.000396016573858775,-0.000519909725810704,-0.000221579097087831,0.000179839070482356,0.000396016573858775
8.8,0.999999958816086,0.999999963918335,0.999999968659565,0.999999966576297,-1.72136310482425e-07,-2.05759879404177e-07,-2.25986949649922e-07,-2.24584393762538e-07,-1.92918375866003e-05,-2.87777891829922e-05,-2.44223296828457e-05,-2.7533560522288e-05,0.00715128010238956,0.00394104507631224,-0.00145550801767656,-0.0057387656344994,-0.00101005509431256,-0.00101144769125503,-0.00101067075631907,-0.00100850321313408,-0.00101005509431256,-0.00101144769125503,-0.00101067075631907,-0.00100850321313408,-0.000519916229251656,-0.000221570643167782,0.00017983388731284,0.000396017232602327,-0.000519916229251656,-0.000221570643167782,0.00017983388731284,0.000396017232602327
8.805,0.999999958230456,0.999999963166218,0.999999967807833,0.999999965729548,-6.10559431575569e-08,-9.40051344293707e-08,-1.13659246049185e-07,-1.13028127529213e-07,-1.91897112651326e-05,-2.86541324809201e-05,-2.43389703046839e-05,-2.74405138971316e-05,0.00715118389845172,0.00394090149642626,-0.00145562992098095,-0.00573890306974717,-0.00101026984415275,-0.00101170286663526,-0.001010952574431,-0.001008780227234,-0.00101026984415275,-0.00101170286663526,-0.001010952574431,-0.001008780227234,-0.000519922707165418,-0.000221562220891622,0.000179828736033979,0.000396017890890708,-0.000519922707165418,-0.000221562220891622,0.000179828736033979,0.000396017890890708
8.81,0.999999958213742,0.999999962986706,0.999999967531028,0.999999965454494,5.49490561389399e-08,2.27982994056313e-08,3.49714458213159e-09,3.61044947679508e-09,-1.9087427594865e-05,-2.85302798503126e-05,-2.42554806217769e-05,-2.73473194718793e-05,0.00715108820553916,0.00394075853531398,-0.00145575140716244,-0.00573904003939204,-0.00101037405710413,-0.00101184691348993,-0.00101112250633241,-0.00100894633609173,-0.00101037405710413,-0.00101184691348993,-0.00101112250633241,-0.00100894633609173,-0.000519929159591281,-0.000221553830338077,0.000179823616727747,0.000396018548777456,-0.000519929159591281,-0.000221553830338077,0.000179823616727747,0.000396018548777456
8.815,0.999999958783253,0.999999963397681,0.999999967845899,0.999999965769196,1.72935660163077e-07,1.41687730689871e-07,1.22508015261409e-07,1.22372889208861e-07,-1.89849872846008e-05,-2.84062321778552e-05,-2.41718612215777e-05,-2.72539779029509e-05,0.00715099302443684,0.00394061619395283,-0.00145587247557097,-0.00573917654269665,-0.00101036111742097,-0.00101187307471548,-0.00101117401794616,-0.0010089947526346,-0.00101036111742097,-0.00101187307471548,-0.00101117401794616,-0.0010089947526346,-0.000519935586564213,-0.000221545471584107,0.000179818529474016,0.000396019206312111,-0.000519935586564213,-0.000221545471584107,0.000179818529474016,0.000396019206312111
8.82,0.999999959941393,0.999999964402014,0.999999968754143,0.999999966676722,2.89898990032776e-07,2.5963576120323e-07,2.40340495572554e-07,2.40235143751476e-07,-1.88823910429776e-05,-2.82819903502318e-05,-2.40881126919247e-05,-2.71604898473736e-05,0.0071508983559262,0.00394047447331579,-0.00145599312555944,-0.00573931257892692,-0.00101022737498113,-0.00101177757670231,-0.00101110357514212,-0.00100892166842332,-0.00101022737498113,-0.00101177757670231,-0.00101110357514212,-0.00100892166842332,-0.000519941988113413,-0.000221537144704289,0.000179813474350054,0.00039601986353912,-0.000519941988113413,-0.000221537144704289,0.000179813474350054,0.00039601986353912
8.825,0.999999961675549,0.99999996598744,0.999999970242311,0.999999968165021,4.02848829747081e-07,3.736273519886e-07,3.53980313995183e-07,3.54184539504796e-07,-1.87796395783866e-05,-2.81575552540891e-05,-2.40042356210695e-05,-2.70668559628428e-05,0.00715080420078512,0.00394033337437144,-0.00145611335648366,-0.00573944814735207,-0.00100997224983152,-0.00101155973723485,-0.00101091074540402,-0.00100872636233545,-0.00100997224983152,-0.00101155973723485,-0.00101091074540402,-0.00100872636233545,-0.000519948364261023,-0.000221528849770261,0.000179808451430076,0.000396020520496839,-0.000519948364261023,-0.000221528849770261,0.000179808451430076,0.000396020520496839
8.83,0.999999963958351,0.999999968126809,0.999999972282085,0.999999970207164,5.08886057077215e-07,4.80736870670335e-07,4.60508877736808e-07,4.61296755999564e-07,-1.86767335989044e-05,-2.80329277760059e-05,-2.39202305976995e-05,-2.69730769077724e-05,0.00715071055978794,0.00394019289808389,-0.00145623316770239,-0.0057395832472446,-0.00100959825873368,-0.00101122199485494,-0.00101059822065432,-0.0010084112308503,-0.00100959825873368,-0.00101122199485494,-0.00101059822065432,-0.0010084112308503,-0.000519954715021015,-0.000221520586850259,0.000179803460784867,0.000396021177216707,-0.000519954715021015,-0.000221520586850259,0.000179803460784867,0.000396021177216707
8.835,0.999999966748319,0.999999970778724,0.999999974830954,0.999999972761979,6.05277038767158e-07,5.78203152071536e-07,5.57178200286734e-07,5.58810843424866e-07,-1.85736738122414e-05,-2.79081088024698e-05,-2.3836098210956e-05,-2.68791533413339e-05,0.00715061743370547,0.00394005304541284,-0.00145635255857736,-0.0057397178778803,-0.00100911096270941,-0.00101076985862497,-0.00101017176034929,-0.00100798173882587,-0.00100911096270941,-0.00101076985862497,-0.00101017176034929,-0.00100798173882587,-0.000519961040398311,-0.000221512356008734,0.000179798502481477,0.00039602183372256,-0.000519961040398311,-0.000221512356008734,0.000179798502481477,0.00039602183372256
8.84,0.999999969990865,0.999999973888542,0.999999977833241,0.999999975775048,6.89524082081923e-07,6.63500647608956e-07,6.41481754033705e-07,6.442003558778e-07,-1.84704609257053e-05,-2.77830992198608e-05,-2.37518390504458e-05,-2.67850859234827e-05,0.00715052482330498,0.00393991381731355,-0.00145647152847321,-0.00573985203853826,-0.00100851883663873,-0.00101021177929661,-0.00100964005596138,-0.00100744629173393,-0.00100851883663873,-0.00101021177929661,-0.00100964005596138,-0.00100744629173393,-0.000519967340388134,-0.000221504157306089,0.000179793576582995,0.00039602249003015,-0.000519967340388134,-0.000221504157306089,0.000179793576582995,0.00039602249003015
8.845,0.999999973619639,0.999999977389721,0.999999981221475,0.999999979180044,7.5943012808964e-07,7.34404831369311e-07,7.11219422238871e-07,7.15238768624522e-07,-1.83670956461834e-05,-2.76578999144423e-05,-2.36674537062469e-05,-2.6690875314971e-05,0.0071504327293502,0.00393977521473685,-0.00145659007675756,-0.00573998572850088,-0.00100783306391742,-0.00100955894484747,-0.00100901452005614,-0.00100681603229482,-0.00100783306391742,-0.00100955894484747,-0.00100901452005614,-0.00100681603229482,-0.000519973614975615,-0.000221495990798519,0.000179788683148422,0.000396023146146846,-0.000519973614975615,-0.000221495990798519,0.000179788683148422,0.000396023146146846
8.85,0.999999977558177,0.99999998120547,0.999999984918075,0.99999998290038,8.13156012344638e-07,7.89050170436281e-07,7.645548688071e-07,7.7005748695483e-07,-1.82635786801415e-05,-2.75325117723599e-05,-2.35829427689077e-05,-2.6596522177346e-05,0.00715034115260133,0.00393963723862913,-0.00145670820280095,-0.00574011894705386,-0.00100706726117964,-0.00100882500533275,-0.00100830900504881,-0.0010061045664551,-0.00100706726117964,-0.00100882500533275,-0.00100830900504881,-0.0010061045664551,-0.000519979864135681,-0.000221487856537968,0.000179783822232629,0.000396023802071555,-0.000519979864135681,-0.000221487856537968,0.000179783822232629,0.000396023802071555
8.855,0.999999981721819,0.999999985250671,0.999999988837288,0.999999986851125,8.49268802482652e-07,8.25979150325526e-07,8.00063831167881e-07,8.07194936992845e-07,-1.81599107336424e-05,-2.74069356796484e-05,-2.34983068294404e-05,-2.65020271729356e-05,0.00715025009381504,0.00393949988993237,-0.00145682590597691,-0.00574025169348621,-0.00100623713979603,-0.00100802573380211,-0.00100753945855374,-0.00100532762539378,-0.00100623713979603,-0.00100802573380211,-0.00100753945855374,-0.00100532762539378,-0.0005199860878332,-0.00022147975457221,0.000179778993886409,0.00039602445779484,-0.0005199860878332,-0.00022147975457221,0.000179778993886409,0.00039602445779484
8.86,0.999999986019836,0.999999989434023,0.999999992887352,0.999999990941142,8.66779943688902e-07,8.44181069089157e-07,8.16772068362159e-07,8.25635450597699e-07,-1.80560925123808e-05,-2.72811725222458e-05,-2.34135464793081e-05,-2.64073909648198e-05,0.00715015955374445,0.00393936316958411,-0.0014569431856619,-0.00574038396709025,-0.0010053601126048,-0.00100717863168249,-0.00100672352391277,-0.00100450267197367,-0.0010053601126048,-0.00100717863168249,-0.00100672352391277,-0.00100450267197367,-0.000519992286023409,-0.000221471684945039,0.000179774198156634,0.000396025113299251,-0.000519992286023409,-0.000221471684945039,0.000179774198156634,0.000396025113299251
8.865,0.999999990357727,0.999999993660349,0.999999996972817,0.999999995075388,8.65172199236759e-07,8.43119569919387e-07,8.14181955456616e-07,8.24836912183603e-07,-1.79521247217356e-05,-2.71552231860149e-05,-2.33286623104054e-05,-2.63126142167886e-05,0.0071500695331392,0.00393922707851745,-0.00145706004123534,-0.00574051576716162,-0.001004454855666,-0.00100630248851226,-0.00100588009587166,-0.00100364846144942,-0.001004454855666,-0.00100630248851226,-0.00100588009587166,-0.00100364846144942,-0.000519998458652595,-0.000221463647696577,0.000179769435086484,0.000396025768559852,-0.000519998458652595,-0.000221463647696577,0.000179769435086484,0.000396025768559852
8.87,0.999999994639615,0.999999997833009,1.00000000099697,0.999999999157331,8.44414659359697e-07,8.22748169827487e-07,7.92287005715984e-07,8.04746422491877e-07,-1.78480080668383e-05,-2.70290885567723e-05,-2.3243654915035e-05,-2.621769759329e-05,0.00714998003274534,0.00393909161766107,-0.00145717647207962,-0.00574064709299929,-0.00100354083599897,-0.00100541690696411,-0.00100502884250338,-0.00100278456738872,-0.00100354083599897,-0.00100541690696411,-0.00100502884250338,-0.00100278456738872,-0.000520004605659033,-0.000221455642863693,0.000179764704715772,0.00039602642354493,-0.000520004605659033,-0.000221455642863693,0.000179764704715772,0.00039602642354493
8.875,0.999999998770694,1.00000000185637,1.0000000048643,1.0000000030914,8.04965366167681e-07,7.8351331767664e-07,7.5157388092786e-07,7.65803509421711e-07,-1.77437432526525e-05,-2.69027695203192e-05,-2.31585248858769e-05,-2.61226417593634e-05,0.00714989105330546,0.00393895678793923,-0.0014572924775801,-0.00574077794390554,-0.00100263781782267,-0.00100454180582557,-0.00100418970608685,-0.00100193088541775,-0.00100263781782267,-0.00100454180582557,-0.00100418970608685,-0.00100193088541775,-0.000520010726974102,-0.000221447670480464,0.00017976000708136,0.000396027078216902,-0.000520010726974102,-0.000221447670480464,0.00017976000708136,0.000396027078216902
8.88,1.00000000265965,1.00000000563823,1.00000000848294,1.00000000678546,7.47761496811311e-07,7.26344913618043e-07,6.93011846664897e-07,7.08930814067359e-07,-1.76393309840702e-05,-2.6776266962485e-05,-2.30732728159577e-05,-2.60274473805699e-05,0.00714980259555858,0.00393882259027174,-0.00145740805712508,-0.00574090831918598,-0.00100176535829011,-0.00100369691192553,-0.00100338239406372,-0.00100110712573677,-0.00100176535829011,-0.00100369691192553,-0.00100338239406372,-0.00100110712573677,-0.000520016822523672,-0.00022143973057883,0.000179755342217594,0.000396027732533309,-0.000520016822523672,-0.00022143973057883,0.000179755342217594,0.000396027732533309
8.885,1.00000000622102,1.00000000909222,1.00000001176703,1.00000001015311,6.74197236277966e-07,6.5263440886597e-07,6.18029823034038e-07,6.35512367216611e-07,-1.75347719660121e-05,-2.66495817691675e-05,-2.29878992986127e-05,-2.59321151229098e-05,0.0071497146602402,0.003938689025574,-0.00145752321010585,-0.00574103821814955,-0.00100094230766546,-0.00100290125602332,-0.00100262587506146,-0.00100033230957571,-0.00100094230766546,-0.00100290125602332,-0.00100262587506146,-0.00100033230957571,-0.000520022892229574,-0.0002214318231892,0.000179750710156846,0.000396028386447987,-0.000520022892229574,-0.0002214318231892,0.000179750710156846,0.000396028386447987
8.89,1.00000000937737,1.00000001214001,1.00000001463894,1.000000013116,5.86089907835846e-07,5.6420104801502e-07,5.28481619041857e-07,5.47360015240522e-07,-1.74300669035387e-05,-2.65227148263792e-05,-2.29024049274477e-05,-2.58366456527379e-05,0.00714962724808232,0.00393855609475696,-0.00145763793591664,-0.00574116764010852,-0.00100018632509146,-0.0010021726840698,-0.00100193789143019,-0.00099962428067548,-0.00100018632509146,-0.0010021726840698,-0.00100193789143019,-0.00099962428067548,-0.000520028936011227,-0.000221423948341168,0.000179746110930071,0.000396029039912308,-0.000520028936011227,-0.000221423948341168,0.000179746110930071,0.000396029039912308
8.895,1.00000001206132,1.00000001471334,1.00000001703127,1.0000000156058,4.85635173592379e-07,4.63247064812533e-07,4.26600187479676e-07,4.46668799161259e-07,-1.73252165019629e-05,-2.63956670202951e-05,-2.2816790296299e-05,-2.57410396366749e-05,0.0071495403598134,0.00393842379872717,-0.00145775223395469,-0.0057412965843785,-0.000999513423018009,-0.00100152739691125,-0.00100133450127624,-0.000998999245140625,-0.000999513423018009,-0.00100152739691125,-0.00100133450127624,-0.000998999245140625,-0.000520034953787348,-0.000221416106064256,0.000179741544567392,0.000396029692876478,-0.000520034953787348,-0.000221416106064256,0.000179741544567392,0.000396029692876478
8.9,1.00000001421732,1.00000001675582,1.00000001888863,1.00000001756598,3.75352384424388e-07,3.52302906633813e-07,3.1494200312319e-07,3.35962360289962e-07,-1.7220221466965e-05,-2.62684392373001e-05,-2.27310559991928e-05,-2.5645297741518e-05,0.00714945399615836,0.00393829213838672,-0.00145786610362016,-0.00574142505027842,-0.000998937552033341,-0.00100097953024496,-0.00100082966190878,-0.000998471351335666,-0.000998937552033341,-0.00100097953024496,-0.00100082966190878,-0.000998471351335666,-0.000520040945477683,-0.000221408296388658,0.00017973701109871,0.000396030345290871,-0.000520040945477683,-0.000221408296388658,0.00017973701109871,0.000396030345290871
8.905,1.00000001580309,1.00000001822437,1.00000002016908,1.00000001895337,2.58021466669299e-07,2.34163878021645e-07,1.96322977053395e-07,2.18029756593586e-07,-1.71150825047051e-05,-2.61410323640361e-05,-2.26452026303056e-05,-2.55494206341528e-05,0.00714936815783861,0.00393816111463328,-0.00145797954431623,-0.00574155303713056,-0.00099847023674121,-0.00100054078567784,-0.00100043486528068,-0.000998052320706523,-0.00099847023674121,-0.00100054078567784,-0.00100043486528068,-0.000998052320706523,-0.000520046911004742,-0.000221400519345994,0.000179732510554297,0.000396030997107353,-0.000520046911004742,-0.000221400519345994,0.000179732510554297,0.000396030997107353
8.91,1.00000001679073,1.00000001909044,1.00000002084526,1.0000000197392,1.36612909720011e-07,1.11819772721329e-07,7.37474966249633e-08,9.58552560453912e-08,-1.70098003219319e-05,-2.60134472874467e-05,-2.25592307839266e-05,-2.54534089814691e-05,0.00714928284557201,0.00393803072836009,-0.001458092555449,-0.00574168054426052,-0.000998120272192966,-0.00100022012254955,-0.00100015883508581,-0.000997751139173989,-0.000998120272192966,-0.00100022012254955,-0.00100015883508581,-0.000997751139173989,-0.000520052850295482,-0.000221392774970026,0.00017972804296538,0.000396031648280567,-0.000520052850295482,-0.000221392774970026,0.00017972804296538,0.000396031648280567
8.915,1.00000001716756,1.00000001934074,1.00000002090515,1.00000001991002,1.42126199107766e-08,-1.16207320606013e-08,-4.96676182669711e-08,-2.74571244841913e-08,-1.69043756260819e-05,-2.58856848948183e-05,-2.24731410544217e-05,-2.53572634502824e-05,0.00714919806007291,0.00393790098045593,-0.00145820513642759,-0.00574180757099725,-0.000997893488927449,-0.00100002351859418,-0.00100000729343627,-0.000997573817183551,-0.000997893488927449,-0.00100002351859418,-0.00100000729343627,-0.000997573817183551,-0.000520058763282893,-0.000221385063297342,0.000179723608364685,0.000396032298769141,-0.000520058763282893,-0.000221385063297342,0.000179723608364685,0.000396032298769141
8.92,1.00000001693641,1.00000001897766,1.00000002035243,1.00000001946798,-1.06056459484393e-07,-1.3300900891982e-07,-1.707723189014e-07,-1.48762427896795e-07,-1.67988091253706e-05,-2.57577460738172e-05,-2.23869340362019e-05,-2.52609847072627e-05,0.00714911380205209,0.00393777187180519,-0.00145831728666407,-0.00574193411667301,-0.00099779259278287,-0.000999953805818372,-0.000999982803322579,-0.000997523224849749,-0.00099779259278287,-0.000999953805818372,-0.000999982803322579,-0.000997523224849749,-0.000520064649907447,-0.000221377384367975,0.000179719206786944,0.000396032948536797,-0.000520064649907447,-0.000221377384367975,0.000179719206786944,0.000396032948536797
8.925,1.00000001611569,1.00000001801926,1.00000001920646,1.00000001843092,-2.21113972517199e-07,-2.49236737590771e-07,-2.86463680973651e-07,-2.64954912848187e-07,-1.66931015288697e-05,-2.56296317125208e-05,-2.23006103236963e-05,-2.51645734188737e-05,0.00714903007221681,0.00393764340328776,-0.00145842900557347,-0.00574206018062341,-0.000997817083973987,-0.00100001058610689,-0.00100008469118617,-0.000997599006633508,-0.000997817083973987,-0.00100001058610689,-0.00100008469118617,-0.000997599006633508,-0.00052007051011838,-0.00022136973822595,0.000179714838269334,0.000396033597553326,-0.00052007051011838,-0.00022136973822595,0.000179714838269334,0.000396033597553326
8.93,1.0000000147389,1.00000001649888,1.00000001750179,1.00000001683194,-3.28000989941784e-07,-3.57315442595916e-07,-3.93765357295218e-07,-3.73047515950598e-07,-1.65872535465699e-05,-2.55013426994426e-05,-2.22141705113289e-05,-2.5068030251323e-05,0.00714894687127078,0.00393751557577915,-0.0014585402925738,-0.0057421857621874,-0.000997963257661442,-0.00100019022894215,-0.00100030905191671,-0.000997797578092386,-0.000997963257661442,-0.00100019022894215,-0.00100030905191671,-0.000997797578092386,-0.000520076343874759,-0.000221362124919732,0.000179710502851841,0.000396034245795399,-0.000520076343874759,-0.000221362124919732,0.000179710502851841,0.000396034245795399
8.935,1.00000001285391,1.00000001446435,1.00000001528742,1.00000001471861,-4.23956047335326e-07,-4.54453276450927e-07,-4.8990409774833e-07,-4.70248587906108e-07,-1.64812658894277e-05,-2.53728799235494e-05,-2.21276151935025e-05,-2.49713558705238e-05,0.00714886419991414,0.00393738839015037,-0.00145865114708607,-0.00574231086070723,-0.000998224286478896,-0.00100048595172446,-0.0010006488364126,-0.000998112205025771,-0.000998224286478896,-0.00100048595172446,-0.0010006488364126,-0.000998112205025771,-0.000520082151146325,-0.00022135454450258,0.000179706200577557,0.000396034893247208,-0.000520082151146325,-0.00022135454450258,0.000179706200577557,0.000396034893247208
8.94,1.00000001052174,1.00000001197681,1.00000001262554,1.00000001215183,-5.06486428547521e-07,-5.38127077281522e-07,-5.72381369639217e-07,-5.54033933801982e-07,-1.63751392693941e-05,-2.52442442742724e-05,-2.2040944964588e-05,-2.48745509420714e-05,0.00714878205884349,0.00393726184726803,-0.00145876156853422,-0.00574243547552852,-0.000998590383038052,-0.00100088798087734,-0.00100109401979543,-0.000998533163443875,-0.000998590383038052,-0.00100088798087734,-0.00100109401979543,-0.000998533163443875,-0.00052008793191407,-0.000221346997032786,0.00017970193149287,0.000396035539900904,-0.00052008793191407,-0.000221346997032786,0.00017970193149287,0.000396035539900904
8.945,1.00000000781504,1.00000000910919,1.00000000959,1.00000000920431,-5.73432856485774e-07,-6.06147842119891e-07,-6.39038230791311e-07,-6.22212299344565e-07,-1.62688743994257e-05,-2.51154366415082e-05,-2.19541604189196e-05,-2.47776161312328e-05,0.00714870044875186,0.00393713594799427,-0.00145887155634519,-0.00574255960600018,-0.000999049038704296,-0.00100138378993974,-0.00100163184628282,-0.000999047976397661,-0.000999049038704296,-0.00100138378993974,-0.00100163184628282,-0.000999047976397661,-0.000520093686170547,-0.000221339482573795,0.000179697695647576,0.000396036185756823,-0.000520093686170547,-0.000221339482573795,0.000179697695647576,0.000396036185756823
