time_s,V1,V2,V3,Vdot1,Vdot2,Vdot3,omega1,omega2,omega3,delta1,delta2,delta3,pV1,pV2,pV3,qV1,qV2,qV3,pW1,pW2,pW3,qW1,qW2,qW3
0.385,0.948508924318435,1.04816541752492,0.971303812489663,-0.0935356215686339,0.0664178746826703,-0.0542401736498913,0.0011131997169151,0.00179361899378101,-0.000276360917746767,0.02160888823391,-0.0103328252120263,0.000424430381295023,0.0106096261374492,-0.0184527315988464,0.0161145300996485,-0.00225323994818673,-0.00773367652748313,0.00753928604255794,-0.000354931895580483,0.00139381412634143,0.00165899468899678,-0.0089301759526711,0.00782524716915938,-0.00262862733954853
0.39,0.948060985826426,1.04847906964882,0.97104223570162,-0.0856119993131603,0.0590230776672376,-0.0503808762330093,0.00107986994243838,0.00181689477592206,-0.000287520720019846,0.0216143704663348,-0.0103237984470156,0.000423020448424698,0.00420849406282497,-0.0131214703063821,0.0133728058799421,-0.00839967020923803,-0.00261466674632953,0.00496736303190007,-0.000447561686387245,0.00148182315117415,0.00160910423760871,-0.00885300453442926,0.00778590528720566,-0.00259361718641229
0.395,0.947653079695658,1.04875545307455,0.970800098320013,-0.0775231664536619,0.0515111538691033,-0.0464648246672064,0.00104758764566741,0.00183902913247069,-0.00029813804904598,0.0216196886791021,-0.0103146581666233,0.000421556078199862,-0.0022909363885163,-0.00772881934185782,0.0106115549017146,-0.0146494422808263,0.00256993556840058,0.00237255097350795,-0.000538537767329775,0.00156859980455946,0.00156002509035356,-0.00877754169553646,0.00774785275071447,-0.00255947687374978
0.4,0.947286024338444,1.04899399378562,0.970577677874738,-0.0692722406663547,0.0438867990540819,-0.0424945227682104,0.00101632783078966,0.00186004580304913,-0.000308225890025479,0.0216248480469002,-0.0103054100184813,0.000420039950397702,-0.00888250543941005,-0.00228051831317576,0.00783241171440751,-0.0209962965191063,0.00781430758657113,-0.000243449005389959,-0.00062789240091327,0.00165416594425512,0.00151174190726059,-0.00870375312071076,0.00771106148410323,-0.00252618845263815
0.405,0.946960621623022,1.04919414199287,0.97037523926245,-0.0608627288496566,0.0361550116475071,-0.0384725204168846,0.000986066002531139,0.0018799681764288,-0.000317796929464047,0.0216298536206938,-0.0102960595324022,0.000418474680619314,-0.0155591923826326,0.00321719280148495,0.00503709005807497,-0.0274331143276663,0.0131121277556797,-0.00287885790528079,-0.000715657225105239,0.00173854302458051,0.00146423966402929,-0.00863160518846102,0.00767550399709735,-0.00249373431764859
0.41,0.946677654823792,1.04935537369518,0.970193034510347,-0.0522985684585348,0.0283211113931734,-0.0344014158916386,0.000956778156008157,0.00189881929475046,-0.000326863562701302,0.0216347103302016,-0.0102866121221231,0.000416862821764279,-0.0223131020074703,0.00875758606777754,0.00222738270974254,-0.0339519045449404,0.0184565881823361,-0.00553181898190423,-0.000801863265916753,0.00182175210404256,0.0014175036454874,-0.00856106495756355,0.00764115337277765,-0.00246209720033599
0.415,0.946437886367382,1.04947719232872,0.970031302528635,-0.0435841677148433,0.0203907560742325,-0.0302838580662668,0.00092844076696859,0.00191662185758319,-0.000335437901275787,0.0216394229863235,-0.0102770730870284,0.000415206865468021,-0.0291354621209435,0.0143334644080884,-0.000594839065316385,-0.0405438009270512,0.0238404134131782,-0.00820039826938822,-0.000886540949666892,0.00190381385277653,0.00137151943916661,-0.00849210015373875,0.00760798325583042,-0.00243126016286932
0.42,0.946242055382027,1.04955913049424,0.969890268852374,-0.0347244439497584,0.0123699559247372,-0.0261225484499348,0.000901030782426042,0.0019333982258129,-0.000343531780132994,0.0216439962835198,-0.010267447613853,0.000413509243502725,-0.0360166333940834,0.0199371869501592,-0.00342762647690165,-0.0471990719564644,0.0292558857521434,-0.010882585518489,-0.00096972011493027,0.00198474855979839,0.00132627292899277,-0.00842467915651763,0.0075759678409889,-0.0024012065918009
0.425,0.946090875061525,1.04960075174984,0.969770145373579,-0.0257248592878397,0.00426508537110724,-0.0219202430458454,0.000874525611689934,0.00194917042535147,-0.00035115676468241,0.0216484348021455,-0.0102577407783663,0.000411772329142597,-0.042946132556813,0.0255607009067512,-0.00626895460421566,-0.0539071439999934,0.0346948771094016,-0.0135762955663359,-0.0010514300241676,0.00206457614006545,0.00128175028908762,-0.00835877098628786,0.00754508186165564,-0.0023719201919725
0.43,0.945985029859139,1.0496016524551,0.969671130064521,-0.01659145285346,-0.00391710823686713,-0.0176797540051806,0.000848903117793421,0.00196396015065857,-0.000358324157708989,0.02165274301074,-0.0102479575470383,0.000409998438494207,-0.0499126696897564,0.0311955798273322,-0.00911672423404477,-0.0606566385644622,0.0401488872229204,-0.0162793701505153,-0.0011316993750395,0.00214331614134226,0.00123793797767921,-0.00829434529151002,0.00751530057869515,-0.00234338498055605
0.435,0.945925172530877,1.04956146365066,0.969593406693323,-0.0073308686730952,-0.0121694992154624,-0.013403951053244,0.000824141609319777,0.00197778876806907,-0.00036504500614391,0.0216569252682748,-0.0102381027786882,0.00040818983179263,-0.0569042000212193,0.0368330679006374,-0.0119687641516311,-0.0674354240582552,0.0456090879315007,-0.0189895801763216,-0.00121055631140409,0.00222098775086911,0.00119482273111848,-0.00823137233609467,0.00748659976938704,-0.00231558528122681
