time_s,manifest_id,voltage_V_DG1,voltage_V_DG2,voltage_V_DG3,voltage_V_DG4,voltage_error_V_DG1,voltage_error_V_DG2,voltage_error_V_DG3,voltage_error_V_DG4,ppc_boundary_V_DG1,ppc_boundary_V_DG2,ppc_boundary_V_DG3,ppc_boundary_V_DG4
6.135,f27c2278f5bdb77b,309.999939167124,309.999955012426,309.999970607001,309.999964559727,-6.08328758744392e-05,-4.49875741423966e-05,-2.93929987833508e-05,-3.54402729954018e-05,10.7974508223864,10.7974508223864,10.7974508223864,10.7974508223864
6.14,f27c2278f5bdb77b,309.999939915519,309.999955638303,309.999971111964,309.999965112083,-6.00844809923728e-05,-4.43616968937022e-05,-2.8888035728869e-05,-3.48879170246619e-05,10.7453932032,10.7453932032,10.7453932032,10.7453932032
6.145,f27c2278f5bdb77b,309.999940576161,309.999956178863,309.999971533883,309.999965580712,-5.94238390476676e-05,-4.38211374671482e-05,-2.84661172713641e-05,-3.44192884540462e-05,10.6943156501617,10.6943156501617,10.6943156501617,10.6943156501617
6.15,f27c2278f5bdb77b,309.999941146485,309.999956631547,309.999971870223,309.999965963057,-5.88535147016955e-05,-4.33684525660283e-05,-2.81297773199185e-05,-3.40369431341969e-05,10.6442212345679,10.6442212345679,10.6442212345679,10.6442212345679
6.155,f27c2278f5bdb77b,309.999941625687,309.99995699556,309.99997212021,309.999966258318,-5.83743133120151e-05,-4.30044404424734e-05,-2.78797899682104e-05,-3.37416816478253e-05,10.5951126649,10.5951126649,10.5951126649,10.5951126649
6.16,f27c2278f5bdb77b,309.99994201472,309.999957271859,309.999972284831,309.999966467451,-5.79852804776237e-05,-4.27281406700786e-05,-2.77151689829225e-05,-3.3532548684434e-05,10.5469922822321,10.5469922822321,10.5469922822321,10.5469922822321
6.165,f27c2278f5bdb77b,309.999942316264,309.999957463132,309.999972366797,309.999966593133,-5.7683736429226e-05,-4.25368680225802e-05,-2.76332031035054e-05,-3.34068672032117e-05,10.4998620556383,10.4998620556383,10.4998620556383,10.4998620556383
6.17,f27c2278f5bdb77b,309.999942534654,309.999957573717,309.999972370474,309.999966639692,-5.74653456055785e-05,-4.24262827891653e-05,-2.76295262437998e-05,-3.33603079525346e-05,10.4537235776,10.4537235776,10.4537235776,10.4537235776
6.175,f27c2278f5bdb77b,309.999942675779,309.999957609506,309.999972301779,309.999966613008,-5.73242207337898e-05,-4.23904937747466e-05,-2.76982206628418e-05,-3.33869924133978e-05,10.4085780594136,10.4085780594136,10.4085780594136,10.4085780594136
6.18,f27c2278f5bdb77b,309.999942746943,309.999957577806,309.999972168047,309.999966520372,-5.72530571503194e-05,-4.24221935872993e-05,-2.78319534459115e-05,-3.34796277456917e-05,10.3644263265975,10.3644263265975,10.3644263265975,10.3644263265975
6.185,f27c2278f5bdb77b,309.999942756702,309.999957487177,309.999971977859,309.999966370329,-5.72432977037352e-05,-4.25128230290284e-05,-2.80221407820136e-05,-3.36296707814654e-05,10.3212688143,10.3212688143,10.3212688143,10.3212688143
6.19,f27c2278f5bdb77b,309.999942714677,309.999957347238,309.999971740861,309.999966172482,-5.72853231801673e-05,-4.2652761521822e-05,-2.82591393556686e-05,-3.38275181661629e-05,10.2791055627062,10.2791055627062,10.2791055627062,10.2791055627062
6.195,f27c2278f5bdb77b,309.999942631335,309.99995716846,309.99997146754,309.999965937281,-5.73686651250682e-05,-4.28315402700719e-05,-2.85324596802639e-05,-3.40627187824794e-05,10.2379362124457,10.2379362124457,10.2379362124457,10.2379362124457
6.2,f27c2278f5bdb77b,309.999942517763,309.999956961927,309.999971169002,309.999965675795,-5.74822368548666e-05,-4.30380729312674e-05,-2.88309975076118e-05,-3.43242047051717e-05,10.19776,10.19776,10.19776,10.19776
6.205,f27c2278f5bdb77b,309.999942385423,309.9999567391,309.999970856721,309.999965399466,-5.7614577485765e-05,-4.32609000995399e-05,-2.91432786525547e-05,-3.46005344908917e-05,10.1585757531099,10.1585757531099,10.1585757531099,10.1585757531099
6.21,f27c2278f5bdb77b,309.999942245895,309.999956511558,309.999970542288,309.999965119854,-5.77541050006403e-05,-4.34884420315029e-05,-2.94577123440831e-05,-3.48801464156168e-05,10.1203818861827,10.1203818861827,10.1203818861827,10.1203818861827
6.215,f27c2278f5bdb77b,309.999942110628,309.999956290746,309.999970237153,309.999964848387,-5.78893719307416e-05,-4.37092544984807e-05,-2.97628472480937e-05,-3.51516133036966e-05,10.0831763957,10.0831763957,10.0831763957,10.0831763957
6.22,f27c2278f5bdb77b,309.999941990681,309.999956087718,309.999969952375,309.999964596104,-5.80093185931219e-05,-4.39122821376259e-05,-3.00476253869419e-05,-3.54038960495018e-05,10.0469568556247,10.0469568556247,10.0469568556247,10.0469568556247
6.225,f27c2278f5bdb77b,309.999941896481,309.999955912896,309.999969698372,309.999964373411,-5.81035187110501e-05,-4.4087104299706e-05,-3.03016277598545e-05,-3.56265887262452e-05,10.0117204128086,10.0117204128086,10.0117204128086,10.0117204128086
6.23,f27c2278f5bdb77b,309.999941837588,309.999955775833,309.999969484693,309.999964189849,-5.81624117899082e-05,-4.42241671407828e-05,-3.05153074009468e-05,-3.58101511892528e-05,9.97746378240001,9.97746378240001,9.97746378240001,9.97746378240001
6.235,f27c2278f5bdb77b,309.999941822483,309.999955685002,309.999969319797,309.999964053878,-5.81775170189758e-05,-4.43149978082147e-05,-3.06802031673215e-05,-3.59461224093138e-05,9.94418324325062,9.94418324325062,9.94418324325062,9.94418324325062
6.24,f27c2278f5bdb77b,309.999941858376,309.999955647605,309.99996921087,309.999963972689,-5.81416239242571e-05,-4.435239520717e-05,-3.07891302213648e-05,-3.60273112960385e-05,9.91187463332346,9.91187463332346,9.91187463332346,9.91187463332346
6.245,f27c2278f5bdb77b,309.999941951045,309.999955669407,309.999969163657,309.999963952041,-5.8048955168033e-05,-4.43305925728055e-05,-3.08363434555758e-05,-3.60479594974095e-05,9.88053334509999,9.88053334509999,9.88053334509999,9.88053334509999
6.25,f27c2278f5bdb77b,309.999942104702,309.999955754611,309.999969182332,309.999963996127,-5.7895297743471e-05,-4.42453891196237e-05,-3.08176681755867e-05,-3.60038727649226e-05,9.85015432098765,9.85015432098765,9.85015432098765,9.85015432098765
6.255,f27c2278f5bdb77b,309.999942321901,309.999955905754,309.999969269404,309.999964107483,-5.76780994379078e-05,-4.40942463910687e-05,-3.07305963360704e-05,-3.58925173031821e-05,9.82073204872717,9.82073204872717,9.82073204872717,9.82073204872717
6.26,f27c2278f5bdb77b,309.999942603473,309.999956123653,309.999969425655,309.999964286921,-5.7396527495257e-05,-4.3876346808247e-05,-3.05743453736795e-05,-3.57130789438997e-05,9.79226055680001,9.79226055680001,9.79226055680001,9.79226055680001
6.265,f27c2278f5bdb77b,309.999942948511,309.999956407386,309.999969650123,309.999964533517,-5.70514885680495e-05,-4.35926140198717e-05,-3.03498772495914e-05,-3.54664828137174e-05,9.7647334098358,9.7647334098358,9.7647334098358,9.7647334098358
6.27,f27c2278f5bdb77b,309.999943354392,309.999956754308,309.999969940122,309.999964844627,-5.66456082538025e-05,-4.32456920407276e-05,-3.00598778153471e-05,-3.51553734958543e-05,9.73814370401974,9.73814370401974,9.73814370401974,9.73814370401974
6.275,f27c2278f5bdb77b,309.999943816829,309.999957160115,309.999970291304,309.999965215945,-5.6183170784152e-05,-4.28398854523948e-05,-2.97086962177673e-05,-3.47840548897693e-05,9.71248406249999,9.71248406249999,9.71248406249999,9.71248406249999
6.28,f27c2278f5bdb77b,309.99994432998,309.99995761894,309.999970697755,309.999965641609,-5.56700197762439e-05,-4.23810597567353e-05,-2.93022446840041e-05,-3.43583914172996e-05,9.68774663079506,9.68774663079506,9.68774663079506,9.68774663079506
6.285,f27c2278f5bdb77b,309.999944886578,309.999958123495,309.999971152138,309.999966114328,-5.51134218653715e-05,-4.18765052359049e-05,-2.88478618131194e-05,-3.38856716552982e-05,9.66392307220125,9.66392307220125,9.66392307220125,9.66392307220125
6.29,f27c2278f5bdb77b,309.999945478104,309.999958665234,309.999971645859,309.999966625562,-5.45218956631288e-05,-4.13347659673491e-05,-2.83541409089594e-05,-3.33744380895951e-05,9.6410045632,9.6410045632,9.6410045632,9.6410045632
6.295,f27c2278f5bdb77b,309.999946094989,309.999959234562,309.999972169272,309.999967165714,-5.39050106453942e-05,-4.07654384275702e-05,-2.78307280723311e-05,-3.28342860029807e-05,9.61898178886543,9.61898178886543,9.61898178886543,9.61898178886543
6.3,f27c2278f5bdb77b,309.999946726841,309.999959821056,309.999972711906,309.999967724364,-5.32731589828472e-05,-4.01789435500177e-05,-2.72880935199282e-05,-3.2275635987844e-05,9.59784493827163,9.59784493827163,9.59784493827163,9.59784493827163
6.305,f27c2278f5bdb77b,309.999947362693,309.999960413722,309.999973262718,309.999968290515,-5.26373070215413e-05,-3.9586277921444e-05,-2.67372822690959e-05,-3.17094853699018e-05,9.57758369989998,9.57758369989998,9.57758369989998,9.57758369989998
6.31,f27c2278f5bdb77b,309.999947991269,309.999961001251,309.999973810351,309.999968852856,-5.20087306767891e-05,-3.89987494031629e-05,-2.61896491906555e-05,-3.11471442842048e-05,9.55818725704693,9.55818725704693,9.55818725704693,9.55818725704693
6.315,f27c2278f5bdb77b,309.999948601258,309.999961572297,309.999974343416,309.999969400038,-5.13987417321005e-05,-3.84277032026148e-05,-2.56565842846612e-05,-3.05999620877628e-05,9.53964428323086,9.53964428323086,9.53964428323086,9.53964428323086
6.32,f27c2278f5bdb77b,309.999949181589,309.999962115755,309.999974850764,309.999969920949,-5.08184112959498e-05,-3.78842453869765e-05,-2.51492364213846e-05,-3.00790512710591e-05,9.5219429376,9.5219429376,9.5219429376,9.5219429376
6.325,f27c2278f5bdb77b,309.999949721702,309.99996262103,309.99997532176,309.999970404985,-5.02782975786431e-05,-3.73789701484384e-05,-2.46782395265654e-05,-2.95950150075441e-05,9.50507086033948,9.50507086033948,9.50507086033948,9.50507086033948
6.33,f27c2278f5bdb77b,309.999950211817,309.999963078302,309.999975746549,309.999970842315,-4.97881831620361e-05,-3.69216975855124e-05,-2.42534507037817e-05,-2.91576851054742e-05,9.48901516807901,9.48901516807901,9.48901516807901,9.48901516807901
6.335,f27c2278f5bdb77b,309.99995064317,309.999963478772,309.999976116296,309.999971224123,-4.93568301180858e-05,-3.65212283099936e-05,-2.38837040456019e-05,-2.87758768990898e-05,9.47376244929998,9.47376244929998,9.47376244929998,9.47376244929998
6.34,f27c2278f5bdb77b,309.999951008242,309.999963814879,309.999976423411,309.999971542833,-4.89917577510823e-05,-3.61851212460351e-05,-2.35765892284689e-05,-2.84571672750644e-05,9.4592987597432,9.4592987597432,9.4592987597432,9.4592987597432
6.345,f27c2278f5bdb77b,309.999951300951,309.9999640805,309.999976661743,309.999971792299,-4.86990494437123e-05,-3.59195003056811e-05,-2.33382573355811e-05,-2.82077011775073e-05,9.44560961781605,9.44560961781605,9.44560961781605,9.44560961781605
6.35,f27c2278f5bdb77b,309.999951516807,309.999964271105,309.999976826738,309.999971967968,-4.84831932112684e-05,-3.57288950567636e-05,-2.31732620932235e-05,-2.80320323895467e-05,9.43268,9.43268,9.43268,9.43268
6.355,f27c2278f5bdb77b,309.99995165304,309.999964383881,309.999976915562,309.999972066998,-4.83469603977937e-05,-3.56161189074555e-05,-2.30844383963813e-05,-2.79330018315704e-05,9.42049433625802,9.42049433625802,9.42049433625802,9.42049433625802
6.36,f27c2278f5bdb77b,309.999951708674,309.999964417811,309.999976927177,309.999972088342,-4.8291325754235e-05,-3.55821893549546e-05,-2.30728230121713e-05,-2.79116577530658e-05,9.40903650544196,9.40903650544196,9.40903650544196,9.40903650544196
6.365,f27c2278f5bdb77b,309.999951684568,309.999964373708,309.999976862381,309.999972032781,-4.83154316270884e-05,-3.5626292174129e-05,-2.3137618597957e-05,-2.79672192391445e-05,9.39828983070001,9.39828983070001,9.39828983070001,9.39828983070001
6.37,f27c2278f5bdb77b,309.999951583403,309.99996425421,309.999976723796,309.999971902915,-4.84165969965034e-05,-3.57457901145608e-05,-2.32762038763212e-05,-2.80970854191764e-05,9.38823707488395,9.38823707488395,9.38823707488395,9.38823707488395
6.375,f27c2278f5bdb77b,309.999951409628,309.999964063722,309.999976515812,309.999971703111,-4.85903720459646e-05,-3.59362776976013e-05,-2.34841881479042e-05,-2.82968892975077e-05,9.37886043595679,9.37886043595679,9.37886043595679,9.37886043595679
6.38,f27c2278f5bdb77b,309.999951169363,309.99996380832,309.999976244489,309.999971439403,-4.88306371835279e-05,-3.61916797828599e-05,-2.37555112789778e-05,-2.85605967178526e-05,9.37014154239998,9.37014154239998,9.37014154239998,9.37014154239998
6.385,f27c2278f5bdb77b,309.999950870256,309.999963495607,309.999975917415,309.999971119353,-4.91297439566551e-05,-3.6504393051473e-05,-2.40825851847148e-05,-2.88806465960079e-05,9.36206144862098,9.36206144862098,9.36206144862098,9.36206144862098
6.39,f27c2278f5bdb77b,309.999950521304,309.999963134534,309.999975543525,309.999970751869,-4.94786955300697e-05,-3.68654657449952e-05,-2.44564748754783e-05,-2.92481312271775e-05,9.35460063036048,9.35460063036048,9.35460063036048,9.35460063036048
6.395,f27c2278f5bdb77b,309.999950132638,309.999962735187,309.999975132885,309.999970346989,-4.98673617244094e-05,-3.72648133293296e-05,-2.48671146891866e-05,-2.96530107561921e-05,9.34773898010002,9.34773898010002,9.34773898010002,9.34773898010002
6.4,f27c2278f5bdb77b,309.999949715276,309.999962308537,309.999974696447,309.999969915642,-5.02847237839887e-05,-3.76914628645864e-05,-2.53035531727619e-05,-3.00843577178966e-05,9.34145580246913,9.34145580246913,9.34145580246913,9.34145580246913
6.405,f27c2278f5bdb77b,309.999949280857,309.999961866178,309.999974245777,309.999969469375,-5.0719142905109e-05,-3.81338217039229e-05,-2.57542229746832e-05,-3.05306248833404e-05,9.3357298096531,9.3357298096531,9.3357298096531,9.3357298096531
6.41,f27c2278f5bdb77b,309.999948841354,309.999961420037,309.999973792773,309.999969020069,-5.11586457605517e-05,-3.85799634727846e-05,-2.62072265400093e-05,-3.09799309547998e-05,9.33053911679998,9.33053911679998,9.33053911679998,9.33053911679998
6.415,f27c2278f5bdb77b,309.99994840878,309.999960982077,309.999973349367,309.999968579644,-5.15912204832603e-05,-3.90179231999355e-05,-2.66506331172423e-05,-3.14203556968096e-05,9.32586123742839,9.32586123742839,9.32586123742839,9.32586123742839
6.42,f27c2278f5bdb77b,309.999947994886,309.999960564004,309.999972927223,309.999968159762,-5.20051142416378e-05,-3.94359960864676e-05,-2.70727767315293e-05,-3.18402377388338e-05,9.32167307883453,9.32167307883453,9.32167307883453,9.32167307883453
6.425,f27c2278f5bdb77b,309.999947610873,309.99996017697,309.999972537449,309.999967771532,-5.23891268358057e-05,-3.98230303062519e-05,-2.74625505198856e-05,-3.22284676030904e-05,9.31795093750001,9.31795093750001,9.31795093750001,9.31795093750001
6.43,f27c2278f5bdb77b,309.999947267109,309.999959831292,309.999972190313,309.999967425232,-5.27328907651281e-05,-4.01687079261137e-05,-2.78096869124056e-05,-3.25747679994493e-05,9.31467049449878,9.31467049449878,9.31467049449878,9.31467049449878
6.435,f27c2278f5bdb77b,309.999946972868,309.999959536194,309.999971894981,309.999967130045,-5.30271322531917e-05,-4.04638055897522e-05,-2.81050192256771e-05,-3.2869954736725e-05,9.31180681090492,9.31180681090492,9.31180681090492,9.31180681090492
6.44,f27c2278f5bdb77b,309.999946736095,309.999959299571,309.999971659284,309.99996689383,-5.32639052153172e-05,-4.07004289399993e-05,-2.83407159145099e-05,-3.31061704059721e-05,9.3093343232,9.3093343232,9.3093343232,9.3093343232
6.445,f27c2278f5bdb77b,309.999946563207,309.999959127786,309.999971489518,309.999966722913,-5.34367927116364e-05,-4.08722139582096e-05,-2.85104817976389e-05,-3.32770865725251e-05,9.30722683868024,9.30722683868024,9.30722683868024,9.30722683868024
6.45,f27c2278f5bdb77b,309.99994645893,309.999959025509,309.999971390278,309.999966621933,-5.3541070258234e-05,-4.09744907869936e-05,-2.860972159624e-05,-3.33780666323946e-05,9.30545753086422,9.30545753086422,9.30545753086422,9.30545753086422
6.455,f27c2278f5bdb77b,309.999946426173,309.999958995595,309.999971364339,309.999966593713,-5.35738265625696e-05,-4.10044045224822e-05,-2.86356607261951e-05,-3.34062874571828e-05,9.30399893489999,9.30399893489999,9.30399893489999,9.30399893489999
6.46,f27c2278f5bdb77b,309.999946465961,309.99995903901,309.99997141258,309.999966639186,-5.35340387841643e-05,-4.09609904750141e-05,-2.85874199335012e-05,-3.33608142568664e-05,9.30282294297283,9.30282294297283,9.30282294297283,9.30282294297283
6.465,f27c2278f5bdb77b,309.999946577401,309.999959154798,309.999971533958,309.999966757371,-5.34225993646942e-05,-4.08452015108196e-05,-2.84660420675209e-05,-3.32426287172893e-05,9.30190079971235,9.30190079971235,9.30190079971235,9.30190079971235
6.47,f27c2278f5bdb77b,309.999946757705,309.999959340114,309.99997172553,309.999966945393,-5.32422945980215e-05,-4.06598864515217e-05,-2.82744700825788e-05,-3.30546071154458e-05,9.30120309760004,9.30120309760004,9.30120309760004,9.30120309760004
6.475,f27c2278f5bdb77b,309.999947002266,309.99995959028,309.999971982524,309.999967198549,-5.29977339169818e-05,-4.0409719872514e-05,-2.80174759836882e-05,-3.28014507999796e-05,9.30069977237654,9.30069977237654,9.30069977237654,9.30069977237654
6.48,f27c2278f5bdb77b,309.999947304767,309.999959898915,309.999972298457,309.999967510431,-5.26952327390973e-05,-4.01010847781436e-05,-2.77015429333005e-05,-3.24895693211147e-05,9.30036009844937,9.30036009844937,9.30036009844937,9.30036009844937
6.485,f27c2278f5bdb77b,309.999947657349,309.999960258089,309.999972665297,309.999967873081,-5.23426510312675e-05,-3.97419114506192e-05,-2.73347031907178e-05,-3.21269194500928e-05,9.30015268430001,9.30015268430001,9.30015268430001,9.30015268430001
6.49,f27c2278f5bdb77b,309.999948050809,309.999960658524,309.999973073664,309.999968277196,-5.19491914587888e-05,-3.93414756558741e-05,-2.69263356358351e-05,-3.17228040103146e-05,9.30004546789135,9.30004546789135,9.30004546789135,9.30004546789135
6.495,f27c2278f5bdb77b,309.999948474838,309.999961089838,309.999973513072,309.999968712365,-5.15251622346113e-05,-3.89101617770393e-05,-2.64869281636493e-05,-3.128763546556e-05,9.30000571207528,9.30000571207528,9.30000571207528,9.30000571207528
6.5,f27c2278f5bdb77b,309.999948918289,309.999961540803,309.999973972189,309.99996916733,-5.10817112058248e-05,-3.84591965030268e-05,-2.6027810577034e-05,-3.08326700633188e-05,9.3,9.3,9.3,9.3
6.505,f27c2278f5bdb77b,309.999949369462,309.999961999639,309.999974439134,309.99996963028,-5.06305378848992e-05,-3.80003610871427e-05,-2.55608659358586e-05,-3.03697202639341e-05,9.3,9.3,9.3,9.3
6.51,f27c2278f5bdb77b,309.999949816398,309.999962454303,309.999974901768,309.999970089141,-5.01836021271629e-05,-3.75456965002741e-05,-2.50982317879789e-05,-2.99108587000774e-05,9.3,9.3,9.3,9.3
6.515,f27c2278f5bdb77b,309.999950247175,309.999962892799,309.999975348006,309.999970531886,-4.97528248502022e-05,-3.71072008533702e-05,-2.46519939537393e-05,-2.94681138370834e-05,9.3,9.3,9.3,9.3
6.52,f27c2278f5bdb77b,309.999950650222,309.999963303481,309.999975766125,309.99997094684,-4.93497781803853e-05,-3.66965190892188e-05,-2.42338751945681e-05,-2.90531595510402e-05,9.3,9.3,9.3,9.3
6.525,f27c2278f5bdb77b,309.999951014617,309.99996367536,309.999976145069,309.999971322988,-4.8985383159561e-05,-3.6324639893337e-05,-2.38549311006864e-05,-2.86770124375835e-05,9.3,9.3,9.3,9.3
6.53,f27c2278f5bdb77b,309.999951330376,309.999963998391,309.999976474737,309.999971650255,-4.86696235384443e-05,-3.60016090894533e-05,-2.35252630318428e-05,-2.83497449231618e-05,9.3,9.3,9.3,9.3
6.535,f27c2278f5bdb77b,309.999951588717,309.999964263734,309.999976746245,309.999971919778,-4.84112831600214e-05,-3.57362662839478e-05,-2.32537545343803e-05,-2.80802221936938e-05,9.3,9.3,9.3,9.3
6.54,f27c2278f5bdb77b,309.999951782286,309.999964463988,309.999976952162,309.999972124131,-4.82177139247142e-05,-3.55360124899562e-05,-2.30478377716281e-05,-2.7875869136551e-05,9.3,9.3,9.3,9.3
6.545,f27c2278f5bdb77b,309.99995190536,309.999964593387,309.999977086703,309.999972257526,-4.80946399079585e-05,-3.54066131649233e-05,-2.29132970162027e-05,-2.77424736054854e-05,9.3,9.3,9.3,9.3
6.55,f27c2278f5bdb77b,309.999951953998,309.999964647957,309.999977145887,309.999972315969,-4.80460024050444e-05,-3.5352043084913e-05,-2.28541132401006e-05,-2.7684030897035e-05,9.3,9.3,9.3,9.3
6.555,f27c2278f5bdb77b,309.999951926149,309.999964625623,309.999977127645,309.999972297366,-4.80738505075351e-05,-3.53743766368098e-05,-2.28723546342735e-05,-2.77026338721953e-05,9.3,9.3,9.3,9.3
6.56,f27c2278f5bdb77b,309.99995182172,309.999964526274,309.999977031884,309.999972201589,-4.81782801671216e-05,-3.54737261432092e-05,-2.29681156724837e-05,-2.7798410997093e-05,9.3,9.3,9.3,9.3
6.565,f27c2278f5bdb77b,309.999951642577,309.999964351769,309.999976860494,309.999972030485,-4.83574226564087e-05,-3.56482307211081e-05,-2.3139506311054e-05,-2.79695149174586e-05,9.3,9.3,9.3,9.3
6.57,f27c2278f5bdb77b,309.999951392516,309.999964105905,309.999976617308,309.999971787838,-4.86074839045614e-05,-3.58940953333331e-05,-2.3382692290852e-05,-2.82121615668984e-05,9.3,9.3,9.3,9.3
6.575,f27c2278f5bdb77b,309.999951077167,309.999963794321,309.999976308015,309.999971479281,-4.89228328319768e-05,-3.62056794074306e-05,-2.36919849498918e-05,-2.85207185584113e-05,9.3,9.3,9.3,9.3
6.58,f27c2278f5bdb77b,309.999950703862,309.999963424366,309.999975940021,309.999971112159,-4.92961376039602e-05,-3.65756336009326e-05,-2.40599791254681e-05,-2.88878414380633e-05,9.3,9.3,9.3,9.3
6.585,f27c2278f5bdb77b,309.999950281454,309.99996300492,309.999975522264,309.999970695345,-4.97185455969884e-05,-3.69950801086816e-05,-2.44777356783743e-05,-2.93046547881204e-05,9.3,9.3,9.3,9.3
6.59,f27c2278f5bdb77b,309.999949820097,309.999962546167,309.999975064997,309.999970239028,-5.01799030985239e-05,-3.74538334995123e-05,-2.49350030685491e-05,-2.97609722110792e-05,9.3,9.3,9.3,9.3
6.595,f27c2278f5bdb77b,309.999949330991,309.999962059345,309.999974579525,309.999969754449,-5.06690093970974e-05,-3.79406552042383e-05,-2.54204746283904e-05,-3.02455514429312e-05,9.3,9.3,9.3,9.3
6.6,f27c2278f5bdb77b,309.999948826102,309.999961556464,309.999974077927,309.999969253623,-5.11738981572307e-05,-3.84435362548174e-05,-2.5922072609319e-05,-3.0746377262858e-05,9.3,9.3,9.3,9.3
6.605,f27c2278f5bdb77b,309.99994831786,309.999961049999,309.999973572746,309.999968749035,-5.16821401674861e-05,-3.89500011124255e-05,-2.6427254056216e-05,-3.12509650370885e-05,9.3,9.3,9.3,9.3
6.61,f27c2278f5bdb77b,309.999947818842,309.999960552576,309.999973076671,309.999968253322,-5.21811583098497e-05,-3.94474238873954e-05,-2.69233289600379e-05,-3.17466775641151e-05,9.3,9.3,9.3,9.3
6.615,f27c2278f5bdb77b,309.999947341451,309.99996007665,309.999972602216,309.999967778953,-5.26585486113618e-05,-3.99233503003416e-05,-2.73977836968697e-05,-3.22210474337226e-05,9.3,9.3,9.3,9.3
6.62,f27c2278f5bdb77b,309.999946897603,309.999959634184,309.999972161398,309.999967337905,-5.31023968051159e-05,-4.03658161758358e-05,-2.78386015679644e-05,-3.26620954638202e-05,9.3,9.3,9.3,9.3
6.625,f27c2278f5bdb77b,309.999946498415,309.999959236345,309.999971765429,309.999966941361,-5.35015849436604e-05,-4.07636547947732e-05,-2.82345713458199e-05,-3.30586389054588e-05,9.3,9.3,9.3,9.3
6.63,f27c2278f5bdb77b,309.999946153922,309.999958893215,309.999971424423,309.99996659942,-5.38460779466732e-05,-4.11067850905056e-05,-2.85755767777118e-05,-3.34005796389647e-05,9.3,9.3,9.3,9.3
6.635,f27c2278f5bdb77b,309.999945872816,309.999958613527,309.999971147141,309.999966320834,-5.41271839438195e-05,-4.1386473071725e-05,-2.88528589180714e-05,-3.36791663926306e-05,9.3,9.3,9.3,9.3
6.64,f27c2278f5bdb77b,309.999945662219,309.99995840444,309.999970940755,309.999966112777,-5.43377814210544e-05,-4.15955601056339e-05,-2.90592453211502e-05,-3.38872229690423e-05,9.3,9.3,9.3,9.3
6.645,f27c2278f5bdb77b,309.999945527493,309.999958271349,309.999970810661,309.999965980662,-5.44725069175911e-05,-4.1728651297035e-05,-2.91893391022313e-05,-3.40193379315679e-05,9.3,9.3,9.3,9.3
6.65,f27c2278f5bdb77b,309.999945472101,309.999958217739,309.999970760336,309.999965927991,-5.45278987829079e-05,-4.17822606095797e-05,-2.92396635472869e-05,-3.40720091571711e-05,9.3,9.3,9.3,9.3
6.655,f27c2278f5bdb77b,309.999945497507,309.999958245093,309.999970791242,309.999965956259,-5.45024927305349e-05,-4.17549065332423e-05,-2.92087583488865e-05,-3.40437405839111e-05,9.3,9.3,9.3,9.3
6.66,f27c2278f5bdb77b,309.999945603133,309.999958352842,309.999970902775,309.999966064912,-5.43968666875116e-05,-4.16471580138023e-05,-2.90972245124976e-05,-3.39350883109546e-05,9.3,9.3,9.3,9.3
6.665,f27c2278f5bdb77b,309.999945786366,309.999958538373,309.999971092283,309.999966251346,-5.42136339163335e-05,-4.14616273474167e-05,-2.89077167963114e-05,-3.37486537773657e-05,9.3,9.3,9.3,9.3
6.67,f27c2278f5bdb77b,309.999946042616,309.999958797089,309.999971355116,309.999966510975,-5.39573841251695e-05,-4.12029114613688e-05,-2.86448839119657e-05,-3.34890253270714e-05,9.3,9.3,9.3,9.3
6.675,f27c2278f5bdb77b,309.999946365427,309.999959122518,309.999971684743,309.999966837331,-5.36345733621602e-05,-4.08774820925828e-05,-2.83152573388179e-05,-3.31626687852804e-05,9.3,9.3,9.3,9.3
6.68,f27c2278f5bdb77b,309.999946746633,309.999959506473,309.999972072908,309.999967222231,-5.32533667865209e-05,-4.04935274787022e-05,-2.79270915370944e-05,-3.27777690358744e-05,9.3,9.3,9.3,9.3
6.685,f27c2278f5bdb77b,309.999947176564,309.99995993925,309.99997250984,309.999967655972,-5.2823435908067e-05,-4.00607497681449e-05,-2.74901598231736e-05,-3.2344027772524e-05,9.3,9.3,9.3,9.3
6.69,f27c2278f5bdb77b,309.999947644282,309.999960409877,309.99997298449,309.999968127578,-5.23557179121781e-05,-3.95901230945128e-05,-2.70155103976322e-05,-3.18724216867849e-05,9.3,9.3,9.3,9.3
6.695,f27c2278f5bdb77b,309.999948137859,309.999960906382,309.999973484811,309.999968625074,-5.18621409355546e-05,-3.90936182839141e-05,-2.65151891767346e-05,-3.13749264932994e-05,9.3,9.3,9.3,9.3
6.7,f27c2278f5bdb77b,309.999948644677,309.999961416099,309.999973998064,309.999969135785,-5.13553229097852e-05,-3.85839006753486e-05,-2.60019355664554e-05,-3.08642154323024e-05,9.3,9.3,9.3,9.3
6.705,f27c2278f5bdb77b,309.999949151748,309.999961925991,309.99997451114,309.999969646662,-5.08482522718623e-05,-3.80740092964515e-05,-2.54888601034509e-05,-3.03533378200882e-05,9.3,9.3,9.3,9.3
6.71,f27c2278f5bdb77b,309.999949646043,309.999962422975,309.999975010889,309.999970144613,-5.03539574765455e-05,-3.75770253526753e-05,-2.49891105568167e-05,-2.98553874813479e-05,9.3,9.3,9.3,9.3
