time_s,manifest_id,active_power_W_DG1,active_power_W_DG2,active_power_W_DG3,active_power_W_DG4,normalized_power_DG1,normalized_power_DG2,normalized_power_DG3,normalized_power_DG4,sharing_error
7.115,f27c2278f5bdb77b,256.379734689277,303.362595381211,322.099258043855,343.158411885656,0.512759469378554,0.505604325635352,0.49553732006747,0.490226302693795,0.022533166684759
7.12,f27c2278f5bdb77b,256.37986824893,303.362351045113,322.09940849912,343.158372206838,0.51275973649786,0.505603918408521,0.495537551537107,0.490226246009768,0.0225334904880915
7.125,f27c2278f5bdb77b,256.380001827453,303.362106699099,322.099558940945,343.158332532503,0.512760003654906,0.505603511165165,0.495537782986069,0.490226189332147,0.0225338143227589
7.13,f27c2278f5bdb77b,256.380135423395,303.361862345566,322.099709367672,343.158292863368,0.51276027084679,0.505603103909277,0.495538014411802,0.490226132661954,0.0225341381848359
7.135,f27c2278f5bdb77b,256.380269035393,303.361617986946,322.099859777605,343.158253200056,0.512760538070785,0.50560269664491,0.4955382458117,0.490226076000081,0.0225344620707049
7.14,f27c2278f5bdb77b,256.38040266218,303.361373625715,322.100010169012,343.158213543093,0.51276080532436,0.505602289376192,0.495538477183096,0.490226019347275,0.0225347859770841
7.145,f27c2278f5bdb77b,256.38053630259,303.361129264394,322.100160540122,343.158173892894,0.51276107260518,0.505601882107324,0.495538708523264,0.490225962704134,0.022535109901046
7.15,f27c2278f5bdb77b,256.380669955563,303.360884905552,322.100310889118,343.158134249767,0.512761339911125,0.505601474842586,0.495538939829413,0.490225906071096,0.0225354338400289
7.155,f27c2278f5bdb77b,256.38080362014,303.360640551803,322.100461214146,343.15809461391,0.51276160724028,0.505601067586339,0.495539171098686,0.490225849448443,0.0225357577918371
7.16,f27c2278f5bdb77b,256.380937295469,303.360396205811,322.100611513308,343.158054985412,0.512761874590938,0.505600660343019,0.495539402328166,0.490225792836303,0.0225360817546343
7.165,f27c2278f5bdb77b,256.381070980792,303.36015187028,322.100761784667,343.15801536426,0.512762141961583,0.505600253117134,0.495539633514873,0.490225736234658,0.0225364057269257
7.17,f27c2278f5bdb77b,256.381204675443,303.359907547956,322.100912026254,343.157975750347,0.512762409350886,0.505599845913261,0.495539864655776,0.490225679643352,0.0225367297075333
7.175,f27c2278f5bdb77b,256.381338378837,303.359663241619,322.101062236065,343.157936143479,0.512762676757675,0.505599438736031,0.495540095747793,0.490225623062112,0.0225370536955621
7.18,f27c2278f5bdb77b,256.381472090459,303.359418954077,322.101212412072,343.157896543392,0.512762944180919,0.505599031590128,0.495540326787804,0.49022556649056,0.0225373776903592
7.185,f27c2278f5bdb77b,256.38160580985,303.35917468816,322.101362552227,343.157856949763,0.512763211619701,0.505598624480266,0.495540557772658,0.490225509928232,0.0225377016914684
7.19,f27c2278f5bdb77b,256.381739536593,303.358930446712,322.101512654469,343.157817362226,0.512763479073185,0.505598217411187,0.495540788699183,0.490225453374609,0.022538025698576
7.195,f27c2278f5bdb77b,256.381873270295,303.358686232583,322.10166271673,343.157777780392,0.512763746540589,0.505597810387639,0.4955410195642,0.490225396829132,0.0225383497114575
7.2,f27c2278f5bdb77b,256.382007010575,303.358442048619,322.101812736943,343.157738203862,0.51276401402115,0.505597403414365,0.495541250364528,0.490225340291232,0.0225386737299182
7.205,f27c2278f5bdb77b,256.382140757045,303.358197897654,322.101962713053,343.157698632248,0.51276428151409,0.50559699649609,0.495541481097004,0.490225283760354,0.022538997753736
7.21,f27c2278f5bdb77b,256.382274509293,303.357953782502,322.102112643016,343.157659065189,0.512764549018586,0.505596589637503,0.495541711758487,0.490225227235984,0.0225393217826017
7.215,f27c2278f5bdb77b,256.382408266868,303.357709705946,322.102262524817,343.157619502369,0.512764816533735,0.505596182843243,0.495541942345873,0.490225170717671,0.0225396458160648
7.22,f27c2278f5bdb77b,256.382542029264,303.357465670734,322.102412356468,343.157579943534,0.512765084058529,0.505595776117889,0.495542172856105,0.490225114205048,0.0225399698534804
7.225,f27c2278f5bdb77b,256.382675795911,303.357221679569,322.102562136018,343.157540388502,0.512765351591822,0.505595369465949,0.495542403286181,0.49022505769786,0.0225402938939614
7.23,f27c2278f5bdb77b,256.382809566156,303.356977735106,322.102711861557,343.157500837182,0.512765619132313,0.505594962891843,0.495542633633164,0.490225001195974,0.0225406179363388
7.235,f27c2278f5bdb77b,256.382943339261,303.356733839941,322.10286153122,343.157461289577,0.512765886678522,0.505594556399902,0.495542863894185,0.490224944699396,0.022540941979126
7.24,f27c2278f5bdb77b,256.38307711439,303.356489996615,322.103011143194,343.157421745801,0.512766154228781,0.505594149994358,0.495543094066453,0.490224888208287,0.0225412660204938
7.245,f27c2278f5bdb77b,256.383210890608,303.356246207605,322.103160695715,343.157382206073,0.512766421781215,0.505593743679341,0.495543324147254,0.490224831722961,0.022541590058254
7.25,f27c2278f5bdb77b,256.383344666875,303.356002475326,322.103310187071,343.157342670729,0.512766689333749,0.505593337458877,0.495543554133955,0.490224775243899,0.0225419140898506
7.255,f27c2278f5bdb77b,256.38347844205,303.355758802132,322.103459615601,343.157303140216,0.5127669568841,0.505592931336887,0.495543784024002,0.490224718771738,0.022542238112362
7.26,f27c2278f5bdb77b,256.383612214893,303.355515190316,322.103608979698,343.157263615092,0.512767224429787,0.505592525317194,0.49554401381492,0.490224662307275,0.0225425621225121
7.265,f27c2278f5bdb77b,256.383745984071,303.355271642114,322.103758277799,343.157224096016,0.512767491968143,0.505592119403523,0.495544243504306,0.490224605851451,0.0225428861166911
7.27,f27c2278f5bdb77b,256.383879748165,303.355028159708,322.103907508385,343.157184583741,0.51276775949633,0.505591713599514,0.495544473089823,0.490224549405345,0.0225432100909849
7.275,f27c2278f5bdb77b,256.384013505681,303.354784745236,322.104056669979,343.157145079105,0.512768027011361,0.505591307908727,0.495544702569198,0.49022449297015,0.0225435340412117
7.28,f27c2278f5bdb77b,256.384147255063,303.354541400792,322.104205761133,343.157105583011,0.512768294510127,0.505590902334654,0.495544931940205,0.490224436547159,0.0225438579629675
7.285,f27c2278f5bdb77b,256.38428099471,303.354298128441,322.104354780429,343.157066096421,0.512768561989419,0.505590496880735,0.49554516120066,0.490224380137744,0.0225441818516756
7.29,f27c2278f5bdb77b,256.384414722984,303.354054930222,322.104503726466,343.157026620328,0.512768829445968,0.505590091550369,0.495545390348409,0.490224323743326,0.0225445057026423
7.295,f27c2278f5bdb77b,256.384548438236,303.353811808158,322.104652597857,343.156987155749,0.512769096876471,0.50558968634693,0.495545619381319,0.490224267365356,0.0225448295111157
7.3,f27c2278f5bdb77b,256.384682138815,303.353568764268,322.104801393218,343.156947703699,0.512769364277629,0.505589281273781,0.495545848297259,0.490224211005284,0.0225451532723457
7.305,f27c2278f5bdb77b,256.38481582309,303.353325800574,322.104950111161,343.156908265175,0.51276963164618,0.50558887633429,0.495546077094094,0.490224154664536,0.0225454769816446
7.31,f27c2278f5bdb77b,256.384949489466,303.353082919107,322.105098750287,343.15686884114,0.512769898978933,0.505588471531844,0.495546305769673,0.490224098344485,0.0225458006344478
7.315,f27c2278f5bdb77b,256.385083136399,303.352840121921,322.105247309179,343.156829432501,0.512770166272799,0.505588066869869,0.495546534321813,0.49022404204643,0.0225461242263693
7.32,f27c2278f5bdb77b,256.385216762411,303.352597411099,322.105395786392,343.156790040097,0.512770433524822,0.505587662351832,0.495546762748295,0.490223985771568,0.0225464477532546
7.325,f27c2278f5bdb77b,256.385350366104,303.352354788759,322.105544180453,343.156750664685,0.512770700732207,0.505587257981265,0.49554699104685,0.490223929520979,0.0225467712112287
7.33,f27c2278f5bdb77b,256.38548394617,303.352112257059,322.105692489848,343.156711306923,0.512770967892339,0.505586853761765,0.495547219215151,0.490223873295604,0.0225470945967352
7.335,f27c2278f5bdb77b,256.385617501402,303.351869818205,322.105840713027,343.156671967365,0.512771235002805,0.505586449697009,0.495547447250811,0.490223817096236,0.022547417906569
7.34,f27c2278f5bdb77b,256.385751030701,303.351627474454,322.105988848393,343.156632646451,0.512771502061403,0.505586045790757,0.495547675151374,0.490223760923502,0.0225477411379006
7.345,f27c2278f5bdb77b,256.385884533078,303.351385228113,322.106136894303,343.156593344506,0.512771769066155,0.505585642046856,0.495547902914312,0.490223704777866,0.0225480642882894
7.35,f27c2278f5bdb77b,256.386018007654,303.351143081544,322.106284849068,343.156554061733,0.512772036015309,0.50558523846924,0.495548130537028,0.490223648659619,0.0225483873556895
7.355,f27c2278f5bdb77b,256.386151453665,303.350901037158,322.106432710956,343.156514798221,0.51277230290733,0.50558483506193,0.495548358016855,0.490223592568887,0.0225487103384436
7.36,f27c2278f5bdb77b,256.38628487045,303.350659097419,322.106580478187,343.156475553943,0.512772569740901,0.505584431829032,0.495548585351057,0.490223536505633,0.0225490332352676
7.365,f27c2278f5bdb77b,256.38641825745,303.350417264835,322.106728148944,343.156436328771,0.5127728365149,0.505584028774725,0.495548812536837,0.490223480469673,0.0225493560452272
7.37,f27c2278f5bdb77b,256.386551614194,303.350175541955,322.106875721373,343.156397122479,0.512773103228387,0.505583625903258,0.495549039571342,0.490223424460684,0.0225496787677034
7.375,f27c2278f5bdb77b,256.38668494029,303.349933931364,322.107023193587,343.15635793476,0.51277336988058,0.50558322321894,0.495549266451672,0.490223368478228,0.0225500014023518
7.38,f27c2278f5bdb77b,256.386818235412,303.349692435673,322.107170563677,343.156318765239,0.512773636470823,0.505582820726121,0.495549493174888,0.49022331252177,0.0225503239490532
7.385,f27c2278f5bdb77b,256.386951499281,303.349451057512,322.107317829716,343.156279613491,0.512773902998562,0.505582418429186,0.495549719738024,0.490223256590702,0.0225506464078601
7.39,f27c2278f5bdb77b,256.387084731653,303.349209799523,322.107464989765,343.156240479059,0.512774169463307,0.505582016332538,0.495549946138101,0.490223200684369,0.0225509687789376
7.395,f27c2278f5bdb77b,256.387217932299,303.348968664347,322.107612041887,343.156201361467,0.512774435864598,0.505581614440578,0.495550172372133,0.490223144802096,0.0225512910625015
7.4,f27c2278f5bdb77b,256.387351100985,303.348727654619,322.107758984146,343.15616226025,0.512774702201971,0.505581212757698,0.495550398437147,0.490223088943215,0.0225516132587557
7.405,f27c2278f5bdb77b,256.38748423746,303.348486772953,322.107905814623,343.156123174964,0.51277496847492,0.505580811288255,0.495550624330189,0.490223033107091,0.0225519353678285
7.41,f27c2278f5bdb77b,256.387617341432,303.34824602194,322.108052531421,343.156084105207,0.512775234682865,0.505580410036567,0.49555085004834,0.490222977293152,0.0225522573897125
7.415,f27c2278f5bdb77b,256.387750412559,303.348005404133,322.108199132671,343.156045050638,0.512775500825117,0.505580009006888,0.495551075588724,0.490222921500911,0.0225525793242061
7.42,f27c2278f5bdb77b,256.387883450426,303.347764922041,322.10834561654,343.156006010994,0.512775766900851,0.505579608203401,0.495551300948523,0.490222865729991,0.0225529011708603
7.425,f27c2278f5bdb77b,256.388016454538,303.347524578124,322.108491981238,343.1559669861,0.512776032909076,0.505579207630206,0.495551526124982,0.490222809980142,0.022553222928934
7.43,f27c2278f5bdb77b,256.388149424308,303.347284374785,322.108638225022,343.155927975884,0.512776298848616,0.505578807291309,0.495551751115419,0.490222754251264,0.022553544597352
7.435,f27c2278f5bdb77b,256.388282359044,303.347044314368,322.108784346199,343.155888980388,0.512776564718089,0.505578407190613,0.49555197591723,0.490222698543412,0.0225538661746769
7.44,f27c2278f5bdb77b,256.38841525795,303.346804399151,322.10893034313,343.155849999769,0.5127768305159,0.505578007331918,0.495552200527892,0.490222642856814,0.0225541876590864
7.445,f27c2278f5bdb77b,256.388548120115,303.346564631346,322.10907621423,343.155811034308,0.51277709624023,0.505577607718911,0.495552424944969,0.490222587191869,0.0225545090483615
7.45,f27c2278f5bdb77b,256.388680944519,303.346325013103,322.109221957971,343.155772084407,0.512777361889039,0.505577208355172,0.495552649166109,0.490222531549152,0.0225548303398863
7.455,f27c2278f5bdb77b,256.388813730033,303.346085546504,322.109367572877,343.155733150586,0.512777627460065,0.505576809244174,0.495552873189042,0.490222475929409,0.0225551515306564
7.46,f27c2278f5bdb77b,256.388946475422,303.345846233572,322.109513057525,343.155694233482,0.512777892950843,0.505576410389287,0.495553097011576,0.490222420333545,0.0225554726172977
7.465,f27c2278f5bdb77b,256.389079179357,303.345607076272,322.109658410538,343.155655333833,0.512778158358714,0.505576011793787,0.495553320631597,0.490222364762619,0.0225557935960956
7.47,f27c2278f5bdb77b,256.389211840426,303.345368076518,322.109803630583,343.155616452473,0.512778423680851,0.505575613460864,0.49555354404705,0.490222309217819,0.0225561144630321
7.475,f27c2278f5bdb77b,256.389344457141,303.345129236181,322.109948716363,343.155577590315,0.512778688914282,0.505575215393635,0.495553767255943,0.49022225370045,0.0225564352138324
7.48,f27c2278f5bdb77b,256.38947702796,303.344890557095,322.110093666612,343.155538748333,0.51277895405592,0.505574817595158,0.495553990256327,0.490222198211904,0.0225567558440164
7.485,f27c2278f5bdb77b,256.389609551299,303.344652041065,322.110238480087,343.155499927549,0.512779219102599,0.505574420068441,0.495554213046287,0.490222142753642,0.0225570763489574
7.49,f27c2278f5bdb77b,256.389742025552,303.34441368988,322.110383155557,343.155461129012,0.512779484051104,0.505574022816467,0.495554435623933,0.490222087327159,0.0225573967239443
7.495,f27c2278f5bdb77b,256.389874449105,303.34417550532,322.110527691799,343.155422353775,0.512779748898211,0.505573625842201,0.495554657987383,0.490222031933964,0.0225577169642463
7.5,f27c2278f5bdb77b,256.390006820362,303.343937489167,322.110672087589,343.155383602882,0.512780013640724,0.505573229148612,0.495554880134752,0.490221976575546,0.0225580370651782
7.505,f27c2278f5bdb77b,256.390139137755,303.343699643213,322.11081634169,343.155344877341,0.512780278275511,0.505572832738689,0.495555102064139,0.490221921253345,0.022558357022166
7.51,f27c2278f5bdb77b,256.390271399769,303.343461969272,322.110960452848,343.155306178111,0.512780542799538,0.505572436615453,0.495555323773613,0.49022186596873,0.0225586768308084
7.515,f27c2278f5bdb77b,256.390403604953,303.343224469185,322.111104419783,343.155267506079,0.512780807209905,0.505572040781975,0.495555545261205,0.49022181072297,0.0225589964869357
7.52,f27c2278f5bdb77b,256.390535751937,303.342987144833,322.111248241182,343.155228862048,0.512781071503874,0.505571645241389,0.495555766524895,0.490221755517211,0.0225593159866624
7.525,f27c2278f5bdb77b,256.390667839446,303.34274999814,322.111391915692,343.155190246721,0.512781335678892,0.505571249996901,0.495555987562603,0.490221700352459,0.0225596353264335
7.53,f27c2278f5bdb77b,256.39079986631,303.34251303108,322.111535441919,343.155151660691,0.51278159973262,0.505570855051799,0.495556208372183,0.490221645229559,0.0225599545030609
7.535,f27c2278f5bdb77b,256.39093183147,303.342276245679,322.11167881842,343.155113104431,0.512781863662941,0.505570460409465,0.495556428951415,0.490221590149187,0.0225602735137539
7.54,f27c2278f5bdb77b,256.391063733988,303.342039644022,322.111822043703,343.155074578287,0.512782127467975,0.50557006607337,0.495556649298005,0.490221535111839,0.0225605923561362
7.545,f27c2278f5bdb77b,256.391195573042,303.341803228251,322.111965116226,343.15503608248,0.512782391146084,0.505569672047085,0.495556869409579,0.490221480117829,0.0225609110282555
7.55,f27c2278f5bdb77b,256.391327347935,303.341567000566,322.112108034397,343.154997617102,0.512782654695869,0.505569278334276,0.495557089283688,0.490221425167289,0.0225612295285799
7.555,f27c2278f5bdb77b,256.391459058081,303.341330963221,322.112250796575,343.154959182123,0.512782918116162,0.505568884938702,0.495557308917807,0.490221370260176,0.022561547855986
7.56,f27c2278f5bdb77b,256.391590703008,303.341095118524,322.112393401072,343.154920777396,0.512783181406015,0.505568491864206,0.495557528309342,0.49022131539628,0.0225618660097353
7.565,f27c2278f5bdb77b,256.391722282341,303.340859468828,322.112535846163,343.154882402669,0.512783444564681,0.505568099114713,0.495557747455635,0.490221260575241,0.0225621839894405
7.57,f27c2278f5bdb77b,256.391853795794,303.340624016527,322.112678130083,343.154844057595,0.512783707591589,0.505567706694212,0.495557966353974,0.490221205796565,0.0225625017950239
7.575,f27c2278f5bdb77b,256.391985243157,303.340388764049,322.11282025104,343.154805741753,0.512783970486315,0.505567314606749,0.4955581850016,0.490221151059647,0.0225628194266676
7.58,f27c2278f5bdb77b,256.392116624276,303.340153713846,322.11296220722,343.154767454658,0.512784233248553,0.50556692285641,0.495558403395723,0.490221096363797,0.022563136884756
7.585,f27c2278f5bdb77b,256.392247939038,303.339918868385,322.113103996793,343.154729195784,0.512784495878077,0.505566531447308,0.495558621533528,0.490221041708262,0.0225634541698142
7.59,f27c2278f5bdb77b,256.392379187352,303.339684230137,322.113245617927,343.154690964584,0.512784758374705,0.505566140383562,0.495558839412195,0.490220987092262,0.0225637712824426
7.595,f27c2278f5bdb77b,256.392510369131,303.339449801571,322.113387068789,343.154652760509,0.512785020738261,0.505565749669285,0.495559057028906,0.490220932515013,0.0225640882232483
7.6,f27c2278f5bdb77b,256.392641484269,303.339215585139,322.113528347561,343.154614583032,0.512785282968538,0.505565359308564,0.495559274380863,0.49022087797576,0.0225644049927778
7.605,f27c2278f5bdb77b,256.392772532627,303.338981583268,322.113669452443,343.154576431663,0.512785545065253,0.505564969305446,0.495559491465297,0.490220823473804,0.0225647215914497
7.61,f27c2278f5bdb77b,256.392903514011,303.338747798351,322.113810381666,343.154538305972,0.512785807028023,0.505564579663918,0.495559708279486,0.490220769008531,0.0225650380194918
7.615,f27c2278f5bdb77b,256.39303442816,303.338514232738,322.113951133494,343.154500205607,0.512786068856321,0.505564190387897,0.495559924820761,0.490220714579439,0.0225653542768816
7.62,f27c2278f5bdb77b,256.393165274725,303.338280888728,322.114091706237,343.154462130309,0.512786330549451,0.505563801481213,0.495560141086519,0.490220660186156,0.0225656703632945
7.625,f27c2278f5bdb77b,256.393296053262,303.338047768562,322.114232098251,343.154424079926,0.512786592106523,0.505563412947603,0.495560357074232,0.490220605828465,0.022565986278058
7.63,f27c2278f5bdb77b,256.393426763216,303.337814874417,322.114372307945,343.154386054421,0.512786853526433,0.505563024790696,0.495560572781454,0.490220551506316,0.0225663020201169
7.635,f27c2278f5bdb77b,256.393557403922,303.337582208406,322.114512333786,343.154348053886,0.512787114807843,0.50556263701401,0.495560788205825,0.490220497219837,0.0225666175880059
7.64,f27c2278f5bdb77b,256.39368797459,303.33734977257,322.114652174298,343.154310078542,0.51278737594918,0.50556224962095,0.495561003345073,0.490220442969346,0.0225669329798343
7.645,f27c2278f5bdb77b,256.393818474313,303.337117568882,322.114791828063,343.154272128742,0.512787636948627,0.505561862614803,0.49556121819702,0.490220388755346,0.0225672481932811
7.65,f27c2278f5bdb77b,256.393948902064,303.336885599244,322.114931293724,343.154234204968,0.512787897804128,0.50556147599874,0.495561432759575,0.490220334578526,0.0225675632256012
7.655,f27c2278f5bdb77b,256.3940792567,303.336653865495,322.115070569976,343.154196307829,0.512788158513399,0.505561089775825,0.495561647030732,0.490220280439756,0.0225678780736427
7.66,f27c2278f5bdb77b,256.394209536972,303.33642236941,322.115209655569,343.154158438049,0.512788419073944,0.505560703949016,0.495561861008568,0.49022022634007,0.0225681927338747
7.665,f27c2278f5bdb77b,256.394339741537,303.336191112708,322.1153485493,343.154120596455,0.512788679483075,0.50556031852118,0.49556207469123,0.49022017228065,0.0225685072024246
7.67,f27c2278f5bdb77b,256.394469868968,303.33596009706,322.115487250005,343.154082783967,0.512788939737936,0.5055599334951,0.49556228807693,0.49022011826281,0.0225688214751253
7.675,f27c2278f5bdb77b,256.39459991777,303.335729324095,322.115625756556,343.154045001579,0.512789199835539,0.505559548873492,0.495562501163932,0.49022006428797,0.0225691355475693
7.68,f27c2278f5bdb77b,256.394729886398,303.335498795412,322.115764067851,343.154007250339,0.512789459772797,0.505559164659019,0.495562713950541,0.490220010357627,0.0225694494151702
7.685,f27c2278f5bdb77b,256.394859773278,303.335268512584,322.115902182808,343.15396953133,0.512789719546556,0.505558780854307,0.495562926435089,0.490219956473328,0.0225697630732276
7.69,f27c2278f5bdb77b,256.394989576821,303.335038477179,322.116040100349,343.153931845651,0.512789979153642,0.505558397461964,0.495563138615922,0.490219902636644,0.0225700765169977
7.695,f27c2278f5bdb77b,256.395119295448,303.334808690757,322.116177819402,343.153894194393,0.512790238590895,0.505558014484595,0.495563350491388,0.490219848849133,0.0225703897417626
7.7,f27c2278f5bdb77b,256.395248927606,303.334579154894,322.116315338881,343.153856578618,0.512790497855213,0.505557631924823,0.495563562059818,0.490219795112312,0.0225707027429014
7.705,f27c2278f5bdb77b,256.395378471793,303.334349871182,322.116452657686,343.153818999339,0.512790756943586,0.505557249785303,0.495563773319517,0.490219741427627,0.0225710155159586
7.71,f27c2278f5bdb77b,256.395507926569,303.334120841243,322.116589774688,343.1537814575,0.512791015853137,0.505556868068739,0.495563984268751,0.490219687796429,0.0225713280567085
7.715,f27c2278f5bdb77b,256.395637290577,303.333892066739,322.116726688726,343.153743953958,0.512791274581153,0.505556486777898,0.495564194905733,0.49021963421994,0.0225716403612132
7.72,f27c2278f5bdb77b,256.395766562558,303.333663549375,322.1168633986,343.153706489467,0.512791533125115,0.505556105915626,0.495564405228615,0.490219580699239,0.0225719524258767
7.725,f27c2278f5bdb77b,256.395895741361,303.333435290912,322.116999903061,343.153669064665,0.512791791482722,0.505555725484854,0.495564615235478,0.490219527235236,0.0225722642474859
7.73,f27c2278f5bdb77b,256.396024825956,303.333207293166,322.117136200813,343.153631680065,0.512792049651911,0.50555534548861,0.495564824924328,0.490219473828664,0.0225725758232466
7.735,f27c2278f5bdb77b,256.396153815435,303.332979558015,322.117272290506,343.153594336045,0.51279230763087,0.505554965930024,0.495565034293086,0.490219420480064,0.022572887150806
7.74,f27c2278f5bdb77b,256.396282709023,303.332752087397,322.117408170735,343.153557032845,0.512792565418045,0.505554586812329,0.495565243339592,0.490219367189779,0.022573198228266
7.745,f27c2278f5bdb77b,256.396411506071,303.332524883318,322.117543840041,343.153519770571,0.512792823012141,0.505554208138863,0.495565452061601,0.490219313957958,0.0225735090541835
7.75,f27c2278f5bdb77b,256.396540206059,303.33229794784,322.117679296911,343.15348254919,0.512793080412118,0.505553829913067,0.495565660456786,0.490219260784557,0.0225738196275607
7.755,f27c2278f5bdb77b,256.396668808586,303.332071283086,322.117814539783,343.153445368545,0.512793337617172,0.505553452138477,0.495565868522742,0.49021920766935,0.0225741299478226
7.76,f27c2278f5bdb77b,256.396797313363,303.331844891231,322.117949567046,343.153408228359,0.512793594626727,0.505553074818719,0.495566076256994,0.490219154611941,0.0225744400147855
7.765,f27c2278f5bdb77b,256.3969257202,303.331618774496,322.118084377052,343.153371128251,0.512793851440401,0.505552697957494,0.495566283657003,0.490219101611787,0.0225747498286133
7.77,f27c2278f5bdb77b,256.397054028992,303.331392935142,322.118218968116,343.153334067751,0.512794108057983,0.50555232155857,0.495566490720178,0.490219048668215,0.0225750593897679
7.775,f27c2278f5bdb77b,256.3971822397,303.331167375458,322.118353338527,343.153297046316,0.512794364479399,0.505551945625763,0.495566697443887,0.490218995780452,0.0225753686989476
7.78,f27c2278f5bdb77b,256.397310352336,303.330942097754,322.118487486556,343.153260063354,0.512794620704672,0.505551570162924,0.49556690382547,0.490218942947648,0.0225756777570238
7.785,f27c2278f5bdb77b,256.397438366943,303.330717104352,322.118621410464,343.153223118241,0.512794876733886,0.505551195173919,0.495567109862253,0.490218890168915,0.022575986564971
7.79,f27c2278f5bdb77b,256.397566283572,303.330492397568,322.118755108515,343.153186210345,0.512795132567143,0.505550820662614,0.495567315551562,0.49021883744335,0.0225762951237931
7.795,f27c2278f5bdb77b,256.397694102261,303.330267979711,322.118888578979,343.15314933905,0.512795388204522,0.505550446632851,0.495567520890737,0.490218784770071,0.0225766034344512
7.8,f27c2278f5bdb77b,256.397821823019,303.330043853062,322.119021820146,343.153112503773,0.512795643646037,0.505550073088437,0.495567725877147,0.490218732148248,0.0225769114977897
7.805,f27c2278f5bdb77b,256.3979494458,303.329820019874,322.119154830333,343.153075703993,0.512795898891601,0.505549700033123,0.495567930508205,0.490218679577133,0.0225772193144678
7.81,f27c2278f5bdb77b,256.398076970491,303.329596482352,322.119287607894,343.153038939262,0.512796153940982,0.505549327470587,0.495568134781376,0.490218627056089,0.0225775268848935
7.815,f27c2278f5bdb77b,256.39820439689,303.329373242652,322.119420151227,343.153002209231,0.51279640879378,0.505548955404421,0.495568338694195,0.490218574584615,0.0225778342091648
7.82,f27c2278f5bdb77b,256.398331724693,303.329150302871,322.119552458778,343.152965513658,0.512796663449387,0.505548583838119,0.495568542244273,0.490218522162368,0.022578141287019
7.825,f27c2278f5bdb77b,256.398458953486,303.328927665039,322.119684529049,343.152928852427,0.512796917906971,0.505548212775064,0.495568745429306,0.490218469789181,0.0225784481177902
7.83,f27c2278f5bdb77b,256.398586082728,303.328705331115,322.119816360602,343.152892225555,0.512797172165456,0.505547842218525,0.49556894824708,0.490218417465079,0.0225787547003778
7.835,f27c2278f5bdb77b,256.398713111754,303.328483302988,322.11994795206,343.152855633198,0.512797426223509,0.505547472171646,0.495569150695477,0.490218365190283,0.0225790610332262
7.84,f27c2278f5bdb77b,256.398840039767,303.328261582469,322.12007930211,343.152819075654,0.512797680079535,0.505547102637448,0.495569352772477,0.49021831296522,0.0225793671143149
7.845,f27c2278f5bdb77b,256.39896686584,303.328040171298,322.1202104095,343.152782553362,0.512797933731679,0.50554673361883,0.495569554476154,0.490218260790517,0.0225796729411625
7.85,f27c2278f5bdb77b,256.399093588919,303.327819071142,322.120341273041,343.152746066898,0.512798187177838,0.505546365118571,0.495569755804678,0.490218208666997,0.0225799785108415
7.855,f27c2278f5bdb77b,256.399220207835,303.327598283601,322.120471891598,343.152709616966,0.512798440415669,0.505545997139335,0.495569956756305,0.490218156595666,0.0225802838200036
7.86,f27c2278f5bdb77b,256.399346721308,303.327377810212,322.120602264091,343.152673204388,0.512798693442616,0.505545629683687,0.495570157329371,0.490218104577698,0.0225805888649184
7.865,f27c2278f5bdb77b,256.399473127967,303.327157652458,322.120732389486,343.152636830089,0.512798946255934,0.505545262754097,0.495570357522286,0.490218052614413,0.0225808936415205
7.87,f27c2278f5bdb77b,256.39959942636,303.326937811777,322.120862266785,343.152600495078,0.51279919885272,0.505544896352962,0.495570557333515,0.490218000707254,0.0225811981454654
7.875,f27c2278f5bdb77b,256.399725614976,303.326718289568,322.120991895025,343.152564200431,0.512799451229952,0.505544530482613,0.495570756761577,0.490217948857759,0.0225815023721935
7.88,f27c2278f5bdb77b,256.399851692264,303.326499087205,322.121121273262,343.15252794727,0.512799703384528,0.505544165145341,0.495570955805018,0.490217897067528,0.0225818063169996
7.885,f27c2278f5bdb77b,256.399977656651,303.326280206046,322.121250400566,343.152491736737,0.512799955313302,0.50554380034341,0.495571154462409,0.490217845338196,0.0225821099751068
7.89,f27c2278f5bdb77b,256.400103506569,303.326061647446,322.121379276008,343.152455569976,0.512800207013137,0.505543436079077,0.495571352732321,0.490217793671395,0.0225824133417426
7.895,f27c2278f5bdb77b,256.40022924047,303.325843412768,322.121507898655,343.152419448107,0.512800458480939,0.505543072354613,0.495571550613316,0.490217742068725,0.022582716412214
7.9,f27c2278f5bdb77b,256.400354856851,303.32562550339,322.121636267555,343.152383372203,0.512800709713703,0.505542709172317,0.495571748103931,0.490217690531719,0.0225830191819835
7.905,f27c2278f5bdb77b,256.400480354276,303.325407920723,322.121764381731,343.152347343269,0.512800960708553,0.505542346534539,0.495571945202663,0.490217639061813,0.0225833216467395
7.91,f27c2278f5bdb77b,256.40060573139,303.325190666215,322.121892240173,343.152311362222,0.51280121146278,0.505541984443692,0.495572141907958,0.490217587660318,0.0225836238024618
7.915,f27c2278f5bdb77b,256.400730986936,303.324973741362,322.122019841827,343.152275429875,0.512801461973873,0.50554162290227,0.495572338218195,0.490217536328392,0.0225839256454802
