time_s,manifest_id,pV_nom_DG1,pV_nom_DG2,pV_nom_DG3,pV_nom_DG4,pV_alt_DG1,pV_alt_DG2,pV_alt_DG3,pV_alt_DG4,pomega_nom_DG1,pomega_nom_DG2,pomega_nom_DG3,pomega_nom_DG4,pomega_alt_DG1,pomega_alt_DG2,pomega_alt_DG3,pomega_alt_DG4,public_difference_l2
0.385,f27c2278f5bdb77b,-0.00196048784178025,-0.00177714318482161,-0.00159637778359413,-0.00188449345979903,-0.00196048784178025,-0.00177714318482161,-0.00159637778359413,-0.00188449345979903,-0.000359949412607181,0.000125400608700015,0.000653521365710306,0.000872660114755078,-0.000359949412607181,0.000125400608700015,0.000653521365710306,0.000872660114755078,0
0.39,f27c2278f5bdb77b,-0.00193376061433807,-0.00175868914663543,-0.00158399624191941,-0.00186009714033164,-0.00193376061433807,-0.00175868914663543,-0.00158399624191941,-0.00186009714033164,-0.000389434139598881,9.87574129420219e-05,0.000638981197366578,0.0008437115090893,-0.000389434139598881,9.87574129420219e-05,0.000638981197366578,0.0008437115090893,0
0.395,f27c2278f5bdb77b,-0.00189734895835739,-0.00173232601743454,-0.001565454928838,-0.00182682382563019,-0.00189734895835739,-0.00173232601743454,-0.001565454928838,-0.00182682382563019,-0.000419137644741636,7.18638796704536e-05,0.000624264852735331,0.000814576568011129,-0.000419137644741636,7.18638796704536e-05,0.000624264852735331,0.000814576568011129,0
0.4,f27c2278f5bdb77b,-0.0018527582382216,-0.00169922101119967,-0.00154163794388045,-0.00178604835911105,-0.0018527582382216,-0.00169922101119967,-0.00154163794388045,-0.00178604835911105,-0.00044891527372097,4.48513819810712e-05,0.000609438922265479,0.000785403101886701,-0.00044891527372097,4.48513819810712e-05,0.000609438922265479,0.000785403101886701,0
0.405,f27c2278f5bdb77b,-0.0018014764735016,-0.00166053439754247,-0.00151342476056419,-0.00173913098717844,-0.0018014764735016,-0.00166053439754247,-0.00151342476056419,-0.00173913098717844,-0.000478609065636815,1.78633634728656e-05,0.000594576993263635,0.000756352600795632,-0.000478609065636815,1.78633634728656e-05,0.000594576993263635,0.000756352600795632,0
0.41,f27c2278f5bdb77b,-0.00174495061878167,-0.00161740033216018,-0.00148167574691665,-0.00168739549983355,-0.00174495061878167,-0.00161740033216018,-0.00148167574691665,-0.00168739549983355,-0.000508046606633191,-8.94363427097051e-06,0.000579760445407882,0.000727601430472345,-0.000508046606633191,-8.94363427097051e-06,0.000579760445407882,0.000727601430472345,0
0.415,f27c2278f5bdb77b,-0.00168456619729378,-0.00157091028571008,-0.00144721966518395,-0.00163211043235213,-0.00168456619729378,-0.00157091028571008,-0.00144721966518395,-0.00163211043235213,-0.000537040041185988,-3.5399092688288e-05,0.000565079241321976,0.000699341863436601,-0.000537040041185988,-3.5399092688288e-05,0.000565079241321976,0.000699341863436601,0
0.42,f27c2278f5bdb77b,-0.00162163025439624,-0.0015220990558038,-0.00141084313171318,-0.00157447330180759,-0.00162163025439624,-0.0015220990558038,-0.00141084313171318,-0.00157447330180759,-0.000565385481718361,-6.13180026976948e-05,0.000550632609548438,0.000671782694952693,-0.000565385481718361,-6.13180026976948e-05,0.000550632609548438,0.000671782694952693,0
0.425,f27c2278f5bdb77b,-0.00155735754336778,-0.00147193330400405,-0.0013732819864915,-0.00151559780260846,-0.00155735754336778,-0.00147193330400405,-0.0013732819864915,-0.00151559780260846,-0.000592863202125542,-8.65010630945161e-05,0.000536529443394318,0.000645149042219646,-0.000592863202125542,-8.65010630945161e-05,0.000536529443394318,0.000645149042219646,0
0.43,f27c2278f5bdb77b,-0.00149285981291572,-0.00142130252513668,-0.00133521449666995,-0.00145650384531246,-0.00149285981291572,-0.00142130252513668,-0.00133521449666995,-0.00145650384531246,-0.000619239197872114,-0.00011073611281374,0.00052288813285416,0.000619680719203101,-0.000619239197872114,-0.00011073611281374,0.00052288813285416,0.000619680719203101,0
0.435,f27c2278f5bdb77b,-0.00142913802959763,-0.00137101232701141,-0.00129725629733757,-0.00139811028927915,-0.00142913802959763,-0.00137101232701141,-0.00129725629733757,-0.00139811028927915,-0.000644268933682163,-0.000133801530042775,0.000509835408417633,0.000595628329705002,-0.000644268933682163,-0.000133801530042775,0.000509835408417633,0.000595628329705002,0
0.44,f27c2278f5bdb77b,-0.00136707733387594,-0.0013217798705445,-0.00125995695257303,-0.0013412301875857,-0.00136707733387594,-0.0013217798705445,-0.00125995695257303,-0.0013412301875857,-0.000667704323688946,-0.000155472527186519,0.000497503626125291,0.00057324598505918,-0.000667704323688946,-0.000155472527186519,0.000497503626125291,0.00057324598505918,0
0.445,f27c2278f5bdb77b,-0.00130744450940639,-0.00127423130442634,-0.00122379800884156,-0.0012865683445926,-0.00130744450940639,-0.00127423130442634,-0.00122379800884156,-0.0012865683445926,-0.000689305073839953,-0.000175531339420313,0.000486025818660875,0.000552779459281652,-0.000689305073839953,-0.000175531339420313,0.000486025818660875,0.000552779459281652,0
0.45,f27c2278f5bdb77b,-0.00125088772643439,-0.00122890101278839,-0.00118919240187872,-0.00123472096884776,-0.00125088772643439,-0.00122890101278839,-0.00118919240187872,-0.00123472096884776,-0.000708855223669191,-0.000193782032574111,0.000475527897793273,0.000534448891590656,-0.000708855223669191,-0.000193782032574111,0.000475527897793273,0.000534448891590656,0
0.455,f27c2278f5bdb77b,-0.00119793830946714,-0.00118623248495092,-0.00115648507204877,-0.00118617719374656,-0.00119793830946714,-0.00118623248495092,-0.00115648507204877,-0.00118617719374656,-0.000726184736061975,-0.000210069760555661,0.000466117797471996,0.000518426166012061,-0.000726184736061975,-0.000210069760555661,0.000466117797471996,0.000518426166012061,0
0.46,f27c2278f5bdb77b,-0.00114901427383428,-0.00114658061106359,-0.00112595463994348,-0.00114132223278035,-0.00114901427383428,-0.00114658061106359,-0.00112595463994348,-0.00114132223278035,-0.000741194057286373,-0.000224302572305446,0.000457872265999304,0.000504809095288955,-0.000741194057286373,-0.000224302572305446,0.000457872265999304,0.000504809095288955,0
0.465,f27c2278f5bdb77b,-0.00110442537510046,-0.00111021520598831,-0.00109781599364265,-0.00110044193519152,-0.00110442537510046,-0.00111021520598831,-0.00109781599364265,-0.00110044193519152,-0.000753876907502501,-0.000236471492972696,0.000450823428933292,0.000493597306909173,-0.000753876907502501,-0.000236471492972696,0.000450823428933292,0.000493597306909173,0
0.47,f27c2278f5bdb77b,-0.00106437941896752,-0.00107732556580536,-0.00107222364116884,-0.00106372851083656,-0.00106437941896752,-0.00107732556580536,-0.00107222364116884,-0.00106372851083656,-0.000764334230833251,-0.000246662545448964,0.000444948686108864,0.000484677168926526,-0.000764334230833251,-0.000246662545448964,0.000444948686108864,0.000484677168926526,0
0.475,f27c2278f5bdb77b,-0.00102898958678857,-0.0010480258663381,-0.00104927568600757,-0.0010312871995721,-0.00102898958678857,-0.0010480258663381,-0.00104927568600757,-0.0010312871995721,-0.00077277210363832,-0.000255054306138926,0.000440168009993691,0.000477823256925945,-0.00077277210363832,-0.000255054306138926,0.000440168009993691,0.000477823256925945,0
0.48,f27c2278f5bdb77b,-0.000998282542503098,-0.00102236122070749,-0.00102901828966736,-0.00100314366997829,-0.000998282542503098,-0.00102236122070749,-0.00102901828966736,-0.00100314366997829,-0.000779479992291779,-0.00026189784315814,0.000436351319332058,0.000472720153861191,-0.000779479992291779,-0.00026189784315814,0.000436351319332058,0.000472720153861191,0
0.485,f27c2278f5bdb77b,-0.000972207100159013,-0.00100031422269002,-0.00101145049297073,-0.00097925194422489,-0.000972207100159013,-0.00100031422269002,-0.00101145049297073,-0.00097925194422489,-0.000784792403822707,-0.000267481839419556,0.000433335352654701,0.000469001457291373,-0.000784792403822707,-0.000267481839419556,0.000433335352654701,0.000469001457291373,0
0.49,f27c2278f5bdb77b,-0.000950643246684692,-0.000981811814159753,-0.00099652927661814,-0.000959502659900084,-0.000950643246684692,-0.000981811814159753,-0.00099652927661814,-0.000959502659900084,-0.000789043266985791,-0.000272091281445226,0.000430945921655135,0.000466296277672136,-0.000789043266985791,-0.000272091281445226,0.000430945921655135,0.000466296277672136,0
0.495,f27c2278f5bdb77b,-0.00093341133171499,-0.000966732327739265,-0.000984174751388575,-0.000943731495155181,-0.00093341133171499,-0.000966732327739265,-0.000984174751388575,-0.000943731495155181,-0.0007925243929708,-0.000275969801444798,0.000429019727861118,0.000464271328747943,-0.0007925243929708,-0.000275969801444798,0.000429019727861118,0.000464271328747943,0
0.5,f27c2278f5bdb77b,-0.000920281253096942,-0.000954912568536603,-0.00097427537798784,-0.000931727598850721,-0.000920281253096942,-0.000954912568536603,-0.00097427537798784,-0.000931727598850721,-0.000795455997601218,-0.000279292650268157,0.000427421020058182,0.000462660092060901,-0.000795455997601218,-0.000279292650268157,0.000427421020058182,0.000462660092060901,0
